Order_ID_lease_platform,Real_Name_User(ID Card),Seller_Information(ID Card),Product_Information_lease_platform,Product_Amount_lease_platform,Order_Creation_Time_lease_platform,Payment_Time_lease_platform,Shipping_Time_lease_platform,Receiving_Time_lease_platform,Refund_Time_lease_platform,Return_Time_lease_platform,Payment_Amount_lease_platform,Refund_Amount_lease_platform,Platform_Type_lease_platform
ffdc7d3e-4561-4c54-a24c-a770d716df0e,360000196312107157,450000197402288488,电脑办公显示器华硕ProArt PA32UCX,913.88,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-28 13:59:42,2025-07-10 04:57:55,9999,9999,913.88,0.0,lease_platform
a9d4b6cc-a6c9-4679-8666-d8819d01453f,450000197402288488,500000198008232848,鞋靴皮鞋克劳斯Klaus Derby,200.04,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-23 05:16:04,2025-06-12 16:26:05,9999,9999,200.04,0.0,lease_platform
de47128b-fe9f-4d6a-8712-d87999581cca,350000199312079231,630000195108252323,钟表珠宝珠宝周大生周大生钻石耳环,278.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-09-26 09:20:01,2024-10-07 14:35:13,2025-09-06 03:59:49,2026-07-31 14:47:21,278.01,278.01,lease_platform
cdeb987c-b7a0-477d-ab4b-62694fb3695c,450000196703256186,500000195111239972,家具厨具餐桌全友J-007 Round,101.68,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-12 02:34:45,2024-08-06 08:11:49,9999,9999,101.68,0.0,lease_platform
bdde5813-80d1-4549-ab17-345cd287c1d9,310000195103225110,330000199103075978,箱包背包SamsoniteSamsonite Tectonic,110.37,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-29 02:47:18,2025-05-22 17:16:43,9999,9999,110.37,0.0,lease_platform
ebba4a40-51b7-4c5f-bb96-358ffc670bf5,620000195906244895,360000196312107157,女装连衣裙H&MH&M Basic Dress,894.42,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-21 06:40:20,2025-11-25 02:00:23,2025-05-21 17:31:48,2025-05-21 23:38:52,894.42,894.42,lease_platform
c491778a-7597-460e-918b-79cb2e1de22e,340000196110176716,340000195706277871,女装裤子优衣库Uniqlo Wide-Leg Trousers,639.97,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-11 10:31:45,2024-03-21 02:38:08,9999,9999,639.97,0.0,lease_platform
09314530-8ed0-4a1e-9a64-6f2df7c01cb5,330000199103075978,110000199106014782,钟表珠宝手表万国IWC Pilot's Watch,53.92,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-02 03:23:57,2024-10-09 14:52:53,9999,9999,53.92,0.0,lease_platform
838507fb-f9be-4336-bfc7-7ec3baabec7c,340000196110176716,62000019660525105X,儿童用品孕妇用品GoodbabyGoodbaby Nursing Pillow,328.5,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-09 21:44:18,2025-06-07 00:58:13,9999,9999,328.5,0.0,lease_platform
247d697b-2981-44dd-a364-9dc7caa2cd13,220000197807281126,320000199806261839,儿童用品孕妇用品GoodbabyGoodbaby Maternity Wear,795.26,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-24 03:35:39,2025-01-09 02:52:35,9999,9999,795.26,0.0,lease_platform
0be9b671-26de-4a73-a27e-8b2a02ee6e5a,420000196712031506,500000198008232848,个护清洁牙膏黑人黑人清新薄荷,856.13,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-17 01:33:32,2024-03-20 12:16:00,9999,9999,856.13,0.0,lease_platform
769340ac-e008-495a-b24e-f60a2c7d0c7a,420000199505248298,630000195108252323,个护清洁洗发水欧莱雅欧莱雅专业修复,538.19,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-21 21:19:01,2024-04-27 12:30:09,9999,9999,538.19,0.0,lease_platform
8387dd83-ba4a-46b3-a5a3-aee25622686f,330000199103075978,370000196012251570,食品酒饮酒类茅台茅台经典,913.22,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-16 09:48:16,2025-04-14 14:10:20,9999,9999,913.22,0.0,lease_platform
8c669371-b6e3-49e6-abb1-8dc484c35f6e,21000019810728250X,500000198008232848,电脑办公打印机三星CLP-680DW,499.9,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-18 22:28:45,2024-07-25 00:51:49,9999,9999,499.9,0.0,lease_platform
18f374a1-3c96-4eec-b4fe-6654a332e2ed,21000019810728250X,640000199212048023,家电电视LGLG NanoCell 85,281.05,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-31 22:11:42,2025-02-07 19:55:32,9999,9999,281.05,0.0,lease_platform
33cc9964-7bc7-47a6-a1f1-32f33164eb25,110000198306195640,21000019810728250X,家居家装家居用品大自然大自然床垫,59.09,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-10 05:00:31,2025-01-29 13:01:09,9999,9999,59.09,0.0,lease_platform
72632cfc-8df1-42ac-ba42-98d195745831,330000199103075978,350000199312079231,电脑办公鼠标达尔优P88,299.29,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-20 04:42:26,2025-09-08 15:35:36,9999,9999,299.29,0.0,lease_platform
4c1a5ed3-541d-4adf-8dd1-7a4c5609f5d9,610000199310275769,630000195108252323,箱包背包SamsoniteSamsonite Karissa Backpack,708.97,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-23 19:51:18,2024-11-22 02:45:01,2024-10-08 08:57:09,2024-11-02 05:02:56,708.97,708.97,lease_platform
42d5a3c8-bf5e-41e3-9e50-1b03d900e481,230000198907202276,21000019810728250X,美妆护肤彩妆DiorDior口红,595.3,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-24 21:21:44,2025-06-24 17:22:19,9999,9999,595.3,0.0,lease_platform
46c9d7cf-e9d8-42f1-b026-548e53b65ba7,110000198306195640,640000199212048023,食品酒饮饮料雪碧雪碧青柠味,471.9,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-16 17:01:58,2025-02-24 07:56:14,9999,9999,471.9,0.0,lease_platform
fbdca75a-8cea-42e7-9261-eaade4612a9b,350000199312079231,620000196903280203,家居家装家居用品全友全友窗帘,117.25,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-19 09:51:42,2024-07-21 05:51:14,9999,9999,117.25,0.0,lease_platform
f31c6b78-8af2-4a57-a8e6-37c6eccb5aca,650000198704266577,420000196712031506,箱包手提包CoachCoach Tabby,57.85,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-30 08:14:35,2025-04-24 23:17:01,9999,9999,57.85,0.0,lease_platform
1ca96219-223d-411c-9af8-154dd77e68e5,370000196012251570,420000199505248298,儿童用品婴儿用品尿布Merries Diapers,411.68,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-11 06:56:18,2024-01-29 00:37:01,2024-03-24 08:41:24,2025-03-22 20:30:13,411.68,411.68,lease_platform
10d7808b-ed17-40ed-927e-2dcc46e0f55a,110000199604119763,230000198907202276,运动户外运动鞋New BalanceNew Balance 574,404.97,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-31 15:23:29,2025-06-17 12:20:24,2026-06-04 15:21:39,2027-07-30 19:19:24,404.97,404.97,lease_platform
33d5d246-8b12-429e-8e6d-7b46daa66ee3,610000199310275769,620000196903280203,家居家装装修材料马可马可地板,933.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-28 05:47:00,2024-08-24 07:38:08,9999,9999,933.01,0.0,lease_platform
f1523f28-c1a4-46cc-94f0-8b5e7fd28398,420000195903311792,620000196903280203,运动户外户外装备北面The North Face Thermoball,237.24,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-21 11:21:26,2025-06-12 07:33:35,9999,9999,237.24,0.0,lease_platform
36dc4f09-cb39-430f-ae94-5dd7559f9f68,330000199103075978,21000019810728250X,美妆护肤彩妆DiorDior眼影,34.45,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-28 07:41:47,2025-06-03 01:19:49,9999,9999,34.45,0.0,lease_platform
bc510ec4-f816-4535-b411-a0239eccee40,420000196712031506,310000195103225110,食品酒饮酒类洋河洋河绵柔,533.48,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-17 13:19:10,2025-03-02 01:14:06,9999,9999,533.48,0.0,lease_platform
fee8bc28-091a-4385-903d-b63be7c88bc7,350000199312079231,310000195103225110,鞋靴靴子ColumbiaColumbia Minx,654.34,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-12 18:43:13,2024-11-29 17:08:31,9999,9999,654.34,0.0,lease_platform
6f397789-49cf-4398-8ec0-c81b0dee0add,220000197807281126,370000196012251570,家电空调大金Daikin Floor Standing,840.76,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-03 01:20:54,2024-06-04 21:07:41,9999,9999,840.76,0.0,lease_platform
a2b28519-84f9-4578-9e7d-2fece3394b52,450000196703256186,500000198008232848,美妆护肤护肤品SK-IISK-II修复面膜,247.86,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-03 09:34:14,2024-03-08 15:18:48,2024-05-03 08:45:30,2024-05-22 22:26:40,247.86,247.86,lease_platform
f2c86afe-1489-43ea-a1b5-a6cc91be90c0,630000195108252323,62000019660525105X,保健营养补充健安喜健安喜多种维生素,146.31,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-27 04:35:45,2025-05-02 10:24:31,9999,9999,146.31,0.0,lease_platform
62c45772-4630-4155-818d-00eca0fba700,530000197506034773,620000196903280203,家电电视小米Xiaomi Mi TV 4A,76.95,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-08 08:42:35,2024-03-17 00:44:02,9999,9999,76.95,0.0,lease_platform
19b48dd7-6fba-4092-a21b-57fb4ec52a8d,420000196712031506,420000199505248298,美妆护肤彩妆MACMAC粉底液,186.12,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-07 00:09:58,2024-12-08 05:42:22,9999,9999,186.12,0.0,lease_platform
29f94e98-bebd-47c0-a0ca-073da78c6a84,420000195903311792,640000199212048023,文具用品笔Uni-ballUni-ball Jetstream,240.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-22 23:19:35,2024-04-14 07:15:20,9999,9999,240.01,0.0,lease_platform
7ed19267-c611-41b4-a3a8-df52e39ce1ad,110000198306195640,640000199212048023,钟表珠宝手表劳力士Rolex Datejust,39.87,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-20 15:27:11,2024-01-26 21:05:34,2025-01-25 12:58:08,2025-11-06 07:28:01,39.87,39.87,lease_platform
ec26ba5a-203a-48e5-956c-cab77eec9605,330000199103075978,310000195103225110,医药维生素复合维生素复合维生素A,591.35,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-07 23:29:33,2024-08-08 21:37:45,9999,9999,591.35,0.0,lease_platform
70d2b415-a34a-4a4e-b970-349f1721c5fe,620000196903280203,650000198704266577,电脑办公打印机三星Xpress M2020W,123.16,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-15 09:03:02,2025-08-09 10:47:55,9999,9999,123.16,0.0,lease_platform
08c55d1c-41bd-4d3e-8a38-cd7d9f2d0c77,360000196312107157,110000199106014782,手机手机配件充电器三星25W快充,871.19,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-10 02:25:56,2024-06-15 18:03:32,9999,9999,871.19,0.0,lease_platform
20055036-a2b6-45be-8a49-ff33e89311e5,450000196703256186,330000199103075978,母婴婴儿用品奶粉婴儿奶粉2段,388.66,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-18 16:42:57,2024-02-22 00:20:04,9999,9999,388.66,0.0,lease_platform
e0d16ef6-2aa8-4424-b341-6c52e9f50251,620000196903280203,340000196110176716,美妆护肤护肤品SK-IISK-II护肤精华,461.9,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-09 16:12:39,2024-03-09 01:45:57,9999,9999,461.9,0.0,lease_platform
f71f836a-3605-4b36-baf2-53b03745ea71,500000195111239972,110000199106014782,美妆护肤彩妆ChanelChanel唇膏,604.04,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-13 07:08:03,2025-06-29 23:17:37,9999,9999,604.04,0.0,lease_platform
a69a9982-45f5-44ca-a796-b07b2edaa791,370000196012251570,340000195706277871,钟表珠宝珠宝周大生周大生黄金戒指,874.85,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-20 15:10:31,2024-08-04 12:35:31,9999,9999,874.85,0.0,lease_platform
41a7aba0-2cce-4893-b3d5-b92572dedce1,620000196903280203,650000198704266577,家居家装家居用品大自然大自然家纺,216.99,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-20 03:27:07,2025-06-28 22:00:25,9999,9999,216.99,0.0,lease_platform
829f4aa5-f02a-4bc1-9aa5-7bde0c919fb8,110000199604119763,62000019660525105X,家电冰箱LGLG Door-in-Door,556.47,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-04 02:47:42,2024-10-29 02:52:04,9999,9999,556.47,0.0,lease_platform
d3fd8365-c4ac-42c7-8cfd-a5052e71f208,530000197506034773,21000019810728250X,医药维生素维生素D维生素D3,924.67,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-19 13:56:58,2025-01-10 08:36:43,9999,9999,924.67,0.0,lease_platform
d46afcd4-74e9-4072-bf5c-0c506c0a9d40,420000195903311792,220000197807281126,女装连衣裙ZARAZARA Polka Dot Dress,39.75,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-28 11:59:15,2025-10-04 01:38:31,9999,9999,39.75,0.0,lease_platform
bbbd6170-8a65-4472-bc52-720bca4f5ef9,420000195903311792,110000199106014782,电脑办公鼠标赛睿Kana V2,28.93,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-26 19:28:39,2024-02-08 10:01:40,9999,9999,28.93,0.0,lease_platform
f17368fb-4677-4a8d-8f55-5141fb1d19e2,630000195108252323,610000199310275769,运动户外运动鞋安德玛Under Armour HOVR,714.32,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-04 04:27:29,2024-09-30 19:47:52,9999,9999,714.32,0.0,lease_platform
ffe24e1b-4568-4fa7-952c-d73b3483bd33,420000199505248298,420000196712031506,食品酒饮饮料果粒橙果粒橙多种果味,392.49,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-22 06:16:56,2024-11-03 15:34:14,2025-03-20 01:15:22,2026-04-05 05:18:50,392.49,392.49,lease_platform
35b5cbd9-4706-403f-9b04-97a1ae3f014a,420000199505248298,320000199806261839,箱包行李箱TravelproTravelpro Crew 11,614.43,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-05 06:38:17,2025-07-23 02:52:05,9999,9999,614.43,0.0,lease_platform
72574878-8f79-4e25-89cb-fd855d47907e,450000196703256186,500000198008232848,家电空调三菱电机Mitsubishi Electric VRF,158.39,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-04 07:44:46,2024-07-05 13:04:53,9999,9999,158.39,0.0,lease_platform
028bee7b-4254-4b2e-9269-d962c4b41786,620000196903280203,450000196703256186,美妆护肤护肤品兰蔻兰蔻小黑瓶,973.2,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-14 07:34:30,2025-08-15 17:28:21,9999,9999,973.2,0.0,lease_platform
23b5da49-e667-44ae-9474-cc8ef5d0752d,340000198501274355,340000195706277871,母婴孕妇用品产后护理产后护理垫,669.55,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-24 18:00:56,2025-08-17 02:35:51,9999,9999,669.55,0.0,lease_platform
9cb8fc2b-3ca1-4527-a5b3-a424cda204ef,21000019810728250X,620000196903280203,家居家装家具宜家MALM Bed Frame,203.25,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-12 09:29:54,2025-08-11 19:37:40,9999,9999,203.25,0.0,lease_platform
83a70a36-991b-4112-812c-b0e43217ee5c,620000195906244895,420000196712031506,母婴孕妇用品产后护理产后恢复带,30.4,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-05 20:14:42,2024-07-03 02:38:51,2025-02-28 14:36:02,2026-08-19 23:02:57,30.4,30.4,lease_platform
36ec0bd4-8bd7-4b35-99ad-962112c11e30,110000199106014782,650000198704266577,儿童用品孕妇用品妈咪宝贝MamyPoko Pants,840.47,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-06 15:49:29,2024-03-22 19:40:46,9999,9999,840.47,0.0,lease_platform
73ff40d4-b3fc-4ebf-b360-ce6611a51de3,340000196110176716,420000196712031506,家具厨具餐桌顾家FA-567 Oak,370.35,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-18 05:50:22,2025-12-11 07:37:40,9999,9999,370.35,0.0,lease_platform
2ee6fcf6-5196-4569-ab8a-b094c2f0113e,420000199505248298,450000196703256186,家居家装家具大自然瑞士风情 Sectional,365.95,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-05 06:45:22,2024-09-23 01:28:23,9999,9999,365.95,0.0,lease_platform
a81e2c23-d981-46fc-a676-ed07cfa021ab,620000195906244895,21000019810728250X,食品酒饮零食百事百事烧烤口味,511.87,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-11 03:55:53,2024-11-26 16:52:19,2025-12-12 16:31:12,2025-10-12 17:16:26,511.87,511.87,lease_platform
5d649538-6dd4-476e-9eb4-efafa080e7c8,420000195903311792,620000196903280203,家具厨具微波炉格力GMC28BF 28L,902.22,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-26 15:53:46,2025-01-12 08:08:19,9999,9999,902.22,0.0,lease_platform
9b4887c2-7883-4bc4-9189-cbe99551dd78,330000199103075978,420000196712031506,钟表珠宝珠宝宝格丽Bvlgari Serpenti,18.05,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-31 00:10:23,2025-04-19 18:46:58,9999,9999,18.05,0.0,lease_platform
a33e25b6-a42f-4c9b-a3ef-778147644a58,370000196012251570,610000199310275769,美妆护肤护肤品兰蔻兰蔻水光瓶,533.86,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-09 14:17:49,2024-11-07 17:12:26,9999,9999,533.86,0.0,lease_platform
3dd9b7d2-6318-438b-9bbd-43259cee37e5,420000195903311792,110000199604119763,电脑办公笔记本电脑惠普Envy 13-bd0032nr,636.15,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-26 16:24:00,2024-05-28 13:40:55,9999,9999,636.15,0.0,lease_platform
e8ad5338-74e2-4404-bf5a-aec0c09137da,54000019550707725X,230000198907202276,家电空调大金Daikin Split,576.11,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-08 20:40:58,2025-04-20 06:22:36,9999,9999,576.11,0.0,lease_platform
bf42d162-e553-4da8-bcc9-0e66b6934e49,21000019810728250X,320000199806261839,女装裤子ZARAZARA Wide-Leg Trousers,835.25,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-08 14:37:59,2025-10-13 04:48:55,2025-03-24 10:01:14,2026-02-02 09:58:00,835.25,835.25,lease_platform
8c02baaa-b9fc-474b-b954-021b58a6b14c,530000197506034773,110000199106014782,箱包手提包CoachCoach Rogue,235.22,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-05 21:42:49,2025-01-19 06:07:10,9999,9999,235.22,0.0,lease_platform
86cca307-bae8-488c-a1fd-7544855f8053,62000019660525105X,610000199310275769,家电空调格力Gree Central AC,166.24,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-12 07:55:21,2024-08-11 21:01:17,9999,9999,166.24,0.0,lease_platform
5eaab927-0723-4b8e-ba41-de829bf29efe,450000197402288488,500000195111239972,家居家装装修材料多乐士多乐士防霉涂料,889.2,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-06 17:18:10,2024-03-26 01:53:30,9999,9999,889.2,0.0,lease_platform
b7de0e2f-19d8-4dd4-8540-bacd4ee52d80,530000197506034773,630000195108252323,运动户外户外装备探路者Toread Hiking Shoes,543.79,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-03 03:24:32,2024-07-14 22:31:26,9999,9999,543.79,0.0,lease_platform
f0bf7357-fda1-4be9-8181-d3486ef44772,360000196312107157,110000199604119763,儿童用品玩具芭比Barbie Fashionistas,156.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-17 04:31:29,2024-02-06 13:43:30,9999,9999,156.01,0.0,lease_platform
a9fedfbb-309f-4a8f-a66b-02c3bcca69ab,500000198008232848,500000195111239972,家居家装家具曲美Samson Fabric Sofa,130.32,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-18 13:41:57,2025-06-22 14:16:56,9999,9999,130.32,0.0,lease_platform
80c213c4-9506-46d3-a892-cd3315cd6c91,500000198008232848,54000019550707725X,鞋靴运动鞋阿迪达斯Adidas Ultraboost,960.13,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-24 20:42:27,2024-02-28 17:12:59,9999,9999,960.13,0.0,lease_platform
5160ad2f-8249-4ca9-b5b7-b570e458a90d,310000195103225110,230000198907202276,鞋靴靴子TimberlandTimberland PRO,559.03,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-14 08:35:11,2025-03-10 08:18:02,9999,9999,559.03,0.0,lease_platform
442ec061-e0f6-421a-aa8e-85efe75b5534,420000195903311792,650000198704266577,个护清洁沐浴露洁婷洁婷日用,802.97,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-02 04:30:43,2025-07-25 16:29:34,2025-05-10 11:44:31,2025-12-07 20:16:31,802.97,802.97,lease_platform
3ae11686-3114-461c-809e-48391d8e457e,110000198306195640,340000196110176716,医药感冒药快克快克片,731.28,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-05 09:46:32,2024-12-01 14:01:19,9999,9999,731.28,0.0,lease_platform
1c0e81b5-fc71-4884-9cfc-e80ecc11740e,360000196312107157,320000199806261839,箱包手提包GucciGucci Jackie 1961,354.26,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-08 10:18:35,2024-08-26 02:21:42,9999,9999,354.26,0.0,lease_platform
d939ea10-4fb7-4a18-9bf8-da2a22de80fc,530000197506034773,450000196703256186,个护清洁洗发水海飞丝海飞丝柔顺修复,405.66,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-14 21:18:26,2025-02-13 05:01:26,9999,9999,405.66,0.0,lease_platform
1192f0cd-5fda-4bda-af1f-ec9a9d2578e9,220000197807281126,640000199212048023,文具用品笔Uni-ballUni-ball Jetstream,589.09,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-24 05:37:54,2024-07-21 22:24:48,9999,9999,589.09,0.0,lease_platform
fd9d6f84-fd46-422d-b57a-19837d9c7360,220000197807281126,62000019660525105X,手机智能手机vivoX80 Pro,244.51,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-16 23:42:08,2024-05-26 17:00:09,2025-09-25 17:32:23,2025-06-11 14:49:04,244.51,244.51,lease_platform
0d38c5c0-56db-4804-8720-66831d3a0c7e,110000199106014782,340000195706277871,儿童用品孕妇用品GoodbabyGoodbaby Nursing Pillow,153.55,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-28 13:51:05,2024-08-12 23:30:39,9999,9999,153.55,0.0,lease_platform
ce62374f-d95d-4823-9929-8a37a2942e3f,420000195903311792,330000199103075978,个护清洁牙膏舒客舒客全效护齿,675.54,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-21 13:50:15,2024-10-20 16:35:06,9999,9999,675.54,0.0,lease_platform
8248e0fc-41e7-497a-85e0-4d6b9d137b89,620000195906244895,420000195903311792,家具厨具微波炉苏泊尔SBX02A 20L,159.91,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-27 02:55:49,2024-08-12 05:30:40,9999,9999,159.91,0.0,lease_platform
4a412dd5-e3c4-4b94-b7ff-293c46a75a51,630000195108252323,610000199310275769,手机平板电脑小米Mix Fold 2,210.93,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-05 09:08:10,2025-05-24 12:28:52,9999,9999,210.93,0.0,lease_platform
2d0bee8f-504c-43aa-b922-6235a9bd0779,230000198907202276,54000019550707725X,运动户外运动鞋彪马Puma Suede,861.19,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-21 20:03:04,2024-08-02 00:48:50,9999,9999,861.19,0.0,lease_platform
3f625935-34f6-4a67-92db-e255662d0d17,230000198907202276,450000197402288488,食品酒饮零食百事百事薯片,895.09,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-20 00:55:09,2025-12-05 08:24:32,9999,9999,895.09,0.0,lease_platform
8a051074-8465-484f-b3d0-801239303015,370000196012251570,54000019550707725X,食品酒饮饮料雪碧雪碧经典,297.42,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-04 22:58:55,2024-04-01 22:13:36,9999,9999,297.42,0.0,lease_platform
035c43b0-8847-452a-a94c-c82dacd55960,340000198501274355,110000199604119763,家具厨具锅具飞利浦HD2041 Electric Kettle,178.39,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-30 02:20:19,2024-11-23 15:07:50,2024-01-15 00:58:20,2024-03-01 06:18:39,178.39,178.39,lease_platform
56f036b2-9283-4d96-b245-d9c84cfe87ea,110000199604119763,620000195906244895,家居家装家居用品美克MK Collection Curtains,80.35,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-13 03:09:12,2024-04-29 07:43:32,9999,9999,80.35,0.0,lease_platform
163a139f-13e8-4846-b821-4fc062e0b51d,420000199505248298,360000196312107157,个护清洁洗发水施华蔻施华蔻润发洗发水,438.98,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-23 13:23:15,2024-07-20 23:41:58,9999,9999,438.98,0.0,lease_platform
9daeb7d8-f714-4f73-93e7-7d9dbbc08f91,21000019810728250X,310000195103225110,电脑办公机械键盘红龙K580 Vigor,514.29,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-22 22:18:32,2024-10-18 20:08:20,9999,9999,514.29,0.0,lease_platform
c24dacca-4b02-48a0-8f39-469e9fd8f0ff,330000199103075978,110000199604119763,女装外套Forever 21Forever 21 Cardigan,956.4,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-24 04:11:42,2025-08-10 02:25:07,9999,9999,956.4,0.0,lease_platform
e41667bf-3135-4e98-82a4-4552001c1958,420000199505248298,370000196012251570,家电空调美的Midea Window AC,727.83,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-02 16:21:12,2024-11-28 17:53:27,9999,9999,727.83,0.0,lease_platform
29bd5461-36d0-462f-b4e6-2cd1d9f0fd33,500000195111239972,320000199806261839,女装外套ZARAZARA Trench Coat,503.84,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-03 19:47:58,2025-04-09 15:26:06,2025-02-08 06:28:41,2025-03-17 18:08:14,503.84,503.84,lease_platform
c8472891-35e3-4909-8b07-0bbb19bfc77d,500000198008232848,620000196903280203,家电电视LGLG NanoCell 85,557.37,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-28 23:01:57,2025-01-07 18:30:13,9999,9999,557.37,0.0,lease_platform
bf46dc3a-588c-4912-91e5-ca8700b24c86,450000197402288488,620000195906244895,家具厨具微波炉美的M1-L213B 20L,944.58,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-23 15:30:19,2025-06-04 08:27:35,9999,9999,944.58,0.0,lease_platform
efd08dd0-9f67-414f-b6c8-ee10bfba2034,620000196903280203,220000197807281126,保健营养补充汤臣倍健汤臣倍健复合维生素,944.03,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-01 22:36:34,2025-10-01 04:52:00,9999,9999,944.03,0.0,lease_platform
