ID,Transaction_Limit
420000197704033936,130276.47529360934
620000198110087664,150623.7514841484
14000019760715478X,311.07806844684467
310000200310199190,133263.60025130515
450000198504231946,136881.94916079604
460000196907097318,98464.6112210821
360000197412249552,130083.557319962
36000019670817150X,302624.7488748875
370000200604209527,48891.22298145816
150000199401038100,209278.77150965092
620000199511112060,178072.0873488949
440000198804027435,101255.38402340235
620000200512139404,6074.233283168317
440000196711100702,78602.50230784078
210000198207145078,45359.51001540153
110000199208149020,65518.50706094609
520000199007114936,48338.324527172714
210000196812032291,64294.43230144016
410000195007127207,99289.76481744174
460000198808178568,43020.12112516251
420000199010127144,196113.56436633665
370000196906071253,47401.22993128313
120000199711101886,159646.56826441645
46000019681014603X,69015.05292988298
340000198810159588,113581.62964456447
630000197701195517,61443.54328680868
340000198902239307,127803.5947554755
310000196307176650,145967.61855076507
450000199710222287,39023.78883088308
13000019820515670X,72.39251515151513
150000200205093247,42674.707176477656
210000198308039311,71605.6246341434
350000200509133655,131949.75877072703
320000200009107746,13625.91674950495
430000199301107751,48165.6062240324
640000198311040962,102135.19395453543
650000197204232229,102257.43207200723
540000200308048716,27357.150819081908
610000196704105531,108307.28149038902
320000200106288155,193683.55456601657
370000196210309681,62507.84459053905
620000196304250539,88126.1696839284
420000196808238747,160169.2195782078
330000198711199005,131994.818579858
220000197511108615,139089.5773353035
520000197312264579,70761.56058855884
540000197308056981,78937.67010941094
540000199107118946,64048.03445454544
530000199710278010,349470.19925368536
510000196805026011,109035.28074167417
320000198806195398,136545.42674642464
64000019510720302X,108972.10465046504
43000019870312391X,20723.873083348335
230000199802255771,127458.62102980296
330000199112119485,55172.94875023502
37000019660505082X,34795.07551620162
500000197207304563,75928.46074181418
110000197812065190,299324.30810273025
220000197306163033,7319.67793212321
460000198909264297,96794.41141689169
440000195309175947,97619.57679992997
230000195304095180,66419.89621739172
540000198710049653,87712.86326840684
450000196110191188,265991.9659622862
620000197806098279,8755.56365409541
210000200607238804,50865.39552403241
520000198805223577,128107.47614761474
520000200003107208,67365.26033692369
230000196601078445,147828.42829351936
500000198302063221,31623.3301580058
350000196602281653,90314.47810189018
21000019591006361X,58087.71820990099
220000198301077130,129013.91638747878
61000019930322949X,114884.43692241222
440000199306201095,235561.99482016198
650000200103269406,50228.250360396036
330000196906164380,57030.05389167917
450000197102054858,133392.2346632563
640000195708149284,66853.9503670567
150000195809059521,103587.95024851486
50000020021031832X,167384.45436399642
340000197912141800,138574.38291413145
120000198505196285,254988.85092259228
650000198302172527,158283.43681166117
340000198903281734,73990.15034418441
120000198806124947,10049.890898369838
510000196107105409,6475.856465646567
340000197409012139,272242.59403225326
37000019600707934X,52734.532213951396
440000195606178466,43745.99236687669
620000197310112575,151917.1627022502
430000200111292082,19874.3506629763
640000200407132060,7281.064715751577
230000197907269492,122629.41158892891
500000199209141285,1972.1040656565654
370000199901304584,66267.44097434741
460000200404211720,52232.310729932986
32000019951005083X,60301.85859891989
630000199910024043,109005.40464910495
620000195105253927,141634.68560056
410000196603059436,73188.82309504949
310000196611027510,205054.5274474347
150000197806255884,54298.46071907192
120000198007239895,1577.181390139014
140000198707115344,75201.64513951393
34000019920401237X,77668.79796743675
460000199408193309,47575.34568752877
420000196511207720,97726.97530965098
120000196712202132,54633.20924356436
140000196607155390,51435.16580054004
130000200011262053,60147.5441831783
620000199703134969,54829.70466534653
360000195803033258,2863.622569936993
430000196007222720,4832.0112118811885
61000019880210630X,986.7187745274525
630000198311015618,45199.516571957196
460000195104094717,155536.3852039604
630000197211281965,93393.09549369935
220000200004100111,97447.47524752477
440000196611241057,189221.74206515646
360000199706014272,250200.70268396838
320000197010173789,20957.37006340634
430000197506077008,89220.41102810278
320000199704161829,342235.38765580556
370000199203093089,356251.76958118804
450000199208159999,92344.8730558056
420000197907049794,84181.48109837985
540000199710206203,127035.01479093907
340000198505231395,1490.4731714771474
430000196402082772,5593.820139423942
210000195208083178,114633.84805296529
630000197908052767,52609.996442124204
540000200602179290,125421.0527659666
460000200201158894,50226.293472867284
650000197504200923,142196.73291413143
610000195901088000,135209.24552030204
230000199709199912,72132.61483460346
620000197305275708,46246.44901748174
620000200511117502,89973.07096527652
150000195310223636,52036.38769025903
360000196007179867,102029.46329324931
520000199609289012,285803.8134808681
320000198202180638,157984.87481188113
14000019520410560X,116280.26630027004
540000195505290508,113509.14708542851
230000197808270252,51268.70761076108
210000197408247893,58127.62174106411
230000198710081685,33877.048972277225
500000198907058054,70766.37191143114
520000199701155906,105810.55427142714
610000200007127363,79326.539939964
410000196305109503,174531.23489427945
320000199106123291,129888.94786804682
140000198810227299,10923.260451485146
65000019550226481X,54042.931533773386
310000197207090977,116843.7781818182
230000199305180406,170954.99246817685
540000195502095854,102789.05990711071
150000197803300782,116653.37391323133
420000195302075368,37.85902340234023
650000198912046923,141536.9093630963
150000197903083068,108572.18555116511
520000199308218560,88047.73686328634
360000196711034346,119336.10321032103
370000199404066351,86496.02528892888
460000200401225457,2644.81397269727
310000197304115072,44229.86383719373
500000200210031089,122453.74147526752
120000196312203451,155753.44812621264
210000195702115307,67363.32570189018
220000200507311535,198318.2931022502
620000198706111186,368361.2876292529
150000195602129975,65525.9462029403
130000197002248124,118777.09682916293
610000198610122794,60986.76426392639
15000019680106788X,187464.57800440045
440000199612242514,132095.28039232924
510000199605252392,83193.08075562555
140000199307054620,191231.73411833186
310000199707069209,288107.03203370335
500000197907188604,106222.47406529654
330000196104057524,102626.92216165616
320000196203251232,374036.6666666667
360000196208193286,72384.3452081408
650000197803037978,55773.587701170116
360000200008059030,26258.51285128513
520000196705057146,149222.00581904192
360000196803109210,74210.79349184918
540000196204299124,79815.98802070208
370000199302170158,321520.42166278634
52000019700122262X,177557.34391034106
23000019610819117X,128767.13485316533
120000199401258749,45292.12411388139
450000195105206205,99380.07894581456
500000197707026600,85829.17349334931
650000198202250436,45920.800096009596
450000200408102298,129786.0242093809
610000197705034995,87601.97388458847
440000196103141914,1809.3915938793875
630000195506111104,114687.45561800181
450000200606155614,309704.9917772278
630000200111033491,2700.741257875787
350000198603196687,40477.50849595959
370000196707068473,100911.53831008101
420000196907310679,75384.06727128713
210000197809142662,22262.238536813675
63000019810704565X,303147.7470654965
460000199212230016,63144.925630063
610000198809275026,99151.0016191619
650000196702274945,6421.678538103809
150000196008074339,3031.6711344734467
540000195809078354,70356.08359571955
650000198606120312,98267.06410305032
110000199604274368,69022.15693945395
210000195512162030,74186.16145382539
330000199608244378,67181.20058069806
650000198611071682,4242.794830743073
310000199207252808,174004.76813178317
630000197511294207,133212.28335258525
370000195910017298,275148.2738630263
650000196208017775,164434.03515946594
370000198606217950,97551.12388738872
650000197806144912,19326.265559675965
440000198305206500,53801.27350328034
11000020020926363X,55714.70171017103
640000198409188965,15130.593017261726
320000197404067081,96029.1387039504
31000019690408456X,57820.18008136813
500000200203103128,70920.31776477648
360000196903259005,47066.46378877886
500000195011206890,105875.44850801077
210000197811022512,62659.176345514556
42000019980127874X,158778.0710251825
110000196310185374,288494.103739334
420000198701116634,160150.55786266626
640000196105273475,72355.59800781078
460000198806172410,168375.17944278428
410000199904116290,140766.22499977998
430000195803112210,44901.90236543655
140000200608208270,76246.02580258026
52000019790929878X,101248.9760759676
62000019860510880X,259570.8796673268
140000200402066860,43577.51309894989
620000197407070789,134864.6243954095
460000198109280942,146281.30468703868
440000196308085389,14246.274058525849
420000200309161780,45737.91301258126
420000199408070758,557.0809823582358
220000195312069239,59286.427331243125
220000195507165271,18073.10606468647
650000195710077664,10768.245687488748
51000019921212308X,189254.55861971196
460000196512254008,90259.79557955795
350000197511191964,82864.36234777478
110000199904155870,46412.44122412241
430000197105132379,86174.15424902491
650000199801020637,868.7858285828582
520000200106243608,163248.74894273427
120000197002037747,103118.64633393343
620000200102119697,9573.809522362237
210000195701011338,0.3821841384138413
430000199508170176,16251.009090189013
360000198610161417,120518.74082511249
620000197308205342,47023.27653420342
350000195103117619,38422.27399743974
220000195906121874,179372.29446085606
510000195309291444,182034.12034771475
500000196108068740,98183.90588082808
410000200602172380,87547.80059205921
410000200110256385,41920.076895329534
320000195509036776,299209.67386158614
330000195604048099,329060.0512458046
530000197209062735,90851.8640121212
140000200210266120,50344.84198867886
150000196208139336,167243.73431515155
14000019641220632X,87711.13937633763
430000197207236734,903.0482261026102
460000199610239702,97208.33539441944
330000196408297279,125564.87236448644
360000199203233406,95495.63787866787
520000196402138029,60046.0544691269
530000197808146711,12401.52159343935
110000196811247393,57125.352076647665
330000199109067645,109306.55945265524
510000196806044422,110777.59727416743
350000199606273451,40419.25337065706
110000197401264021,16740.125059075905
370000195011128664,63833.06551791179
150000197612152000,69230.97002228223
430000200407147853,130579.84507825781
420000198206035589,160591.59220754073
540000199307234765,85369.24073182319
510000198702159195,98646.66670459045
460000195106157267,113916.5537910591
500000199409167957,66868.91456736674
330000199410011704,24218.43048668866
450000200212132583,134700.37109135918
140000196605196156,35405.82993956396
440000198808157907,72803.13041212122
340000196611270823,98671.62475778577
220000197102072885,103909.14722222222
230000198006107685,129436.9278772277
540000197204132409,40726.947040864085
360000197906061779,1200.3140246424641
370000198802115820,23270.791821292132
220000197806228630,170629.47385427548
460000199507057759,156542.00803960397
120000198805017349,316511.4616017601
220000196205137798,52901.36231623163
620000198705260286,13209.515689128904
340000198201237317,6622.166670027
530000195203263502,438770.93001800176
430000196809167882,9335.495640564055
320000199607143709,170263.08808580856
420000197612105824,93.59795895589558
110000200202277668,75206.24591551156
630000200111038348,62150.349077027684
510000197608162465,60706.675328782876
420000196804143935,84278.38121080108
640000199808220509,326142.24661938194
650000200201209933,3281.948886808681
510000195106257879,36152.476007920784
640000195003083449,45210.807700740064
230000200511134967,147631.61441474146
33000019640130646X,802.0560669666968
350000196108084646,59577.114375337536
450000196403102433,73038.50405740575
310000199109133776,71196.44718285829
110000198308204686,56874.81685120512
330000200309012863,140878.4839009901
360000196712044183,41293.54166264626
450000200006072057,62637.09712271225
500000198006244431,214.40986123612336
22000019540716137X,42055.52410729073
320000200303143131,97639.129660006
320000195812249117,42084.18838683868
520000197410300019,109712.44560378038
450000195907152798,111548.75245560556
130000198508167182,121420.24198001798
360000196505068713,79051.04946954694
370000197510298712,142385.9540046805
340000199508071061,70220.31681632162
620000199004136172,388956.7954350135
41000019710503875X,145532.69634387438
43000019600306602X,32.1185297029703
350000199901235941,67037.3463291129
650000198402138094,93814.92135353535
530000198706258899,309870.3562516251
450000199703250132,123933.53544234425
220000200003236295,45334.17535261527
410000199806270059,110009.12252664265
510000198108041362,83362.87996210622
130000200407243924,97045.49107230725
350000198311140374,139008.52183618365
210000200510285882,58212.4326640164
130000199210162439,99855.6930810081
440000196102281608,73832.16039423943
640000198701073612,54098.112555095504
140000199809236651,74025.21722484248
110000195403035733,13470.80308030803
540000200207079660,158587.1400669667
440000198603137224,47378.823318921895
310000197905293632,143225.71343759375
440000198401300898,47784.04703182318
350000196202106071,94353.90626854687
450000195308192886,65726.20659765975
150000200310245919,27050.638477327724
630000199804024955,23965.45885001499
640000197012180637,47192.462250165
530000199905040715,748.907991959196
450000200102181157,95452.79133617364
220000198507255836,132194.6419141914
36000019810619093X,108766.01068569862
150000195001184389,3712.7822196219627
430000197704209366,120689.07895789579
320000197302235400,42982.255766606664
650000197212026097,100426.06330577059
230000195009270513,73403.29219225922
150000196805225339,196131.07153190314
230000200605278128,83485.77752475247
110000197406050137,115.24509886988702
530000199801238030,73899.94251905191
340000195402022044,168131.8677791379
410000198905060917,31621.068033553343
140000199804295185,42770.78421818182
530000197103062665,66847.75160016003
230000196703210240,35504.91653365337
640000198407191220,74059.74988442843
530000197508251245,51957.89432943293
21000019741113964X,100580.69958820882
410000197504091662,7501.502168136813
510000195202218036,2845.0820332033195
420000198906299112,4586.568901760176
640000199107092372,2932.310702430243
520000199909031216,111287.40410161018
320000197703251727,11539.225474547457
540000196505238165,278989.3419971197
36000019921220720X,81836.39901390139
530000196811101480,81555.86053064305
42000019780709001X,148949.14960544053
610000199007199011,100178.62301430144
12000019910925998X,101592.03904890486
620000196309137746,321134.90793483355
320000196607301136,79212.07710451045
150000197704204082,92725.60666066606
350000200312132894,140785.38952331233
65000019881119058X,61516.70655385537
610000196201141792,92722.26889988998
410000197908185999,245573.40793696372
650000200605114199,96099.40752269226
220000200602288003,140562.43270158017
150000200011179843,65569.47534062405
520000195212071359,149495.03458217822
450000195104220320,96053.37869290927
510000197302245356,103686.88049432941
410000198204162822,74530.80460146016
370000199307319804,92369.98204086408
460000198409286895,141845.9438943894
450000198809212412,107645.76530753075
370000200205200154,65235.02416325633
520000200108020811,84312.69723915392
350000199911156323,154313.71217313732
33000020050111419X,130171.85598559857
500000197306201789,130257.19837983798
310000196509064059,118638.16744670465
460000195608016915,117011.98207831783
650000200512040370,175136.46139207922
630000195701286962,202288.98612070206
450000197504229737,172092.867629783
330000200008203463,55193.84053461347
360000200606114220,105095.1334410541
630000199401159521,1956.5062593759371
220000198902184695,27.924126972697266
420000198103137929,77493.19561028102
350000200610128690,125966.49320934094
630000197310031777,306034.1283248325
520000199009117575,213667.99009873983
340000195106208979,66101.50766816681
370000200012158471,82236.8835508551
51000019850204262X,87779.97584566456
320000196604244455,49085.001757175705
510000199909266929,76899.78313437343
630000197002165626,225365.6529341534
120000199005309495,68570.67373179318
21000019950313700X,51349.590807640765
420000198702054914,79639.29748189819
150000196705222069,110989.23452270229
420000199911216902,59062.9810270627
460000195904176569,54591.55760836083
440000200605172621,130399.66542673268
620000195012177160,219109.60114078407
500000200302078167,103681.1466930993
310000198802263814,139166.71152043206
610000198802296158,39268.93877092709
530000196504221909,152379.29505446542
120000196010208871,98170.10456045605
540000195909109082,203596.2216013901
350000195307280389,52747.81621026103
230000200309043527,115542.03939218925
500000195205202513,374779.278359676
220000197610024855,104657.38829018903
460000198802293493,139143.04639779977
110000197708080737,39762.23338676867
130000199602181006,108055.20353891393
420000197411246575,181309.98547278732
52000020011019751X,171196.29398094807
350000195306039825,112568.19382313231
460000199105228746,91180.6854950495
530000199204140385,69197.17789846985
610000197809166159,55261.62257185718
630000199509105170,122819.44687092712
310000198207138584,57896.025577557746
130000196901082776,121112.70276416645
130000197207055035,63663.780973597364
230000198607256969,121529.918909811
410000199606231901,84597.78637838786
460000197311149636,20635.47383942394
610000198601258489,133371.68660006998
510000198802048572,131610.74391485148
370000198604168438,122663.96253960396
120000200610274468,60834.472031773184
430000197011228871,79079.49591359135
520000198404240288,99162.78330958096
540000200504076933,103996.46571248124
140000196004080772,93539.64266570656
210000197606091332,117054.27608880885
610000196104174154,164983.87395439544
230000196705273608,173576.7746036804
420000199506023816,144034.28972997298
370000199612298536,18094.28248552855
430000198001073532,5938.347133463346
430000195208245721,61930.78258986898
340000198711101348,99931.2488248825
450000200408243488,51231.612594059414
120000196709078919,222011.2555357135
210000195412307562,63718.59906775677
110000200010259625,221476.51372609258
210000199601136457,93507.81942629263
640000195107121075,125014.97694248421
500000197111091508,62592.963728322815
540000195905193889,125421.37087713776
630000200511122266,46030.84259273928
320000195612307458,140432.3303850385
430000198407236434,132910.05063706372
630000199005095677,121675.66585949593
330000199605141373,70971.0044629463
460000198101171629,36039.37020126013
440000197001097961,145238.7847171917
220000198205013655,144273.2303511251
540000195210092774,85938.88527299729
230000198103197774,174557.48453612364
52000019990718629X,141.11028366836683
230000195110104827,222378.47656493643
430000198306022277,373760.096449945
410000196212082153,110834.1417742574
14000019690619762X,45705.822783838375
360000200012141360,67.21814097409738
360000197401028914,113945.60335132515
530000195503047916,75079.01993271327
130000195605252027,129257.64171089111
140000199312291209,70857.92395959595
650000200407066560,100977.2143140714
330000197806044925,122319.08409693965
510000196202184723,94219.80900682068
360000196101013134,71227.16776652665
630000198104166536,98032.29860556056
43000019610126197X,3257.265225642564
510000195005131804,110032.33616736672
360000198204204231,100254.98052610259
110000200208218087,122388.59898853886
330000196510029932,159058.60305230523
510000196210086808,69361.17739597958
460000195206068149,34720.249696969695
460000196604168561,97065.8485663366
500000200112296235,256921.85772529253
520000198709226022,74411.41076885689
360000198709202581,116813.67197711773
500000197211308292,99688.5538952295
310000196806195928,53209.25542234224
420000195506095512,55873.246866966685
140000197307135800,89650.11648795877
130000200606202842,128385.63009324932
360000197208151750,345.83980948094796
12000020020707057X,77894.16992579258
32000019661223496X,130802.59569081906
460000200305078610,78959.37000469046
36000019860416200X,14528.87768419842
31000019571006083X,103059.18010633062
320000195509278441,58406.68482124212
520000195811140766,49103.647635513546
110000197107012106,102333.78042920293
220000197408156125,106148.68247227724
50000020050215403X,12491.315394059404
330000200309122819,141431.92857035703
340000197312299276,21211.24199393939
120000197803255744,45584.97830455045
130000196111075037,76205.85581646164
610000200506055325,67865.1942711071
15000019520423258X,91065.71037353735
530000198110017234,5256.966261386137
320000197512226895,57662.34143806381
440000197303288114,60245.834938693864
410000199811204961,78833.02640792078
230000195107031751,119.40412619261926
230000197607058829,76396.23266435646
320000196611263523,210580.96415973594
650000199107223880,75142.71390851084
510000197001166048,227930.8821290129
520000195301228389,93254.9471041404
110000199509107799,122398.12543978395
340000196111237226,75352.35122845284
530000197210309256,321541.82258289825
620000196805147361,39390.888240104
410000198108167113,92141.5527222322
610000198211167004,5793.632204180417
36000019940723032X,118310.81588039803
360000198204151870,160661.36081692166
120000195712302630,150635.07310143017
640000196109045381,1681.88813690369
52000019980212034X,24798.17408940893
460000200502185861,339066.7518311431
230000198510201160,95936.23706546651
440000196703157389,149779.05228226827
460000200502071784,90494.68789950994
210000195508230694,61379.1001158516
640000197611075150,199480.26701647163
310000195209062153,13835.661900990097
610000200610048782,44511.808183258334
500000199608106479,7564.422533773377
370000195911149903,44404.11551683168
650000198502051682,139409.31251373136
210000196908055818,74190.65997479748
220000195009026543,116526.17071173115
450000196904032859,92608.90760726073
120000198008032220,65138.176617821766
640000197002230362,97069.39215517552
210000196706034082,75426.30658265828
210000199704035309,6801.399470947093
120000199310295931,422.8033702970297
360000198207308554,49951.58747083709
46000019770113494X,116698.29511975197
150000199803154948,101771.73994399443
330000200207124549,150604.83755400538
460000195711140260,69506.99222322232
500000198507047858,145211.79262438242
120000197206106732,93763.72336633662
430000197305305553,66475.50089024901
140000200610223947,155586.0382113111
120000197711279554,135399.25296129612
510000195708040933,111054.23011051107
61000019520724953X,10998.25607560756
460000197201137124,107038.97283578358
520000196903204127,174568.83446808683
310000199503314372,83545.80403015303
620000196303228217,77663.0946037804
530000199903032156,198631.22676912692
360000195203235913,37275.48259409941
150000196712027106,99597.0542951395
210000199212183612,56369.268971107114
440000198302210010,136249.71132255226
320000197409160779,78036.3082379838
360000196409273493,372982.36537749774
460000196509304414,79179.10916666668
110000200612309992,41665.40867740775
230000196909123943,145987.03105922596
500000199212209949,87451.01432895288
540000199203096177,58123.85284153416
210000198205276461,47481.16212438244
320000199901203020,100428.59203179317
230000200503051520,52699.1971810781
320000198411241820,62330.33881964196
32000019841011300X,114225.54931793183
210000200405270419,101538.62103085309
350000196205153412,10621.565361656165
430000198602040488,80463.72591683167
410000195110140610,68649.4216871287
210000199803282858,91794.53744842485
370000197004090660,214718.47184718473
460000200303318633,57860.26863186318
46000019720826218X,159442.70193996403
450000195807068038,178614.4648579358
44000019930910096X,59843.6023430943
310000196108165609,351261.49831971194
220000200109268826,38694.636962376244
43000019741201038X,64715.021594959515
410000199409099649,243187.18282385234
630000196909172096,85873.19423429342
650000196607148414,34629.97438943894
34000019810616245X,50082.933443834394
510000197602147862,88495.76218485848
130000200112214675,130304.00199594955
330000197502093015,45894.99008316831
230000200412288039,74870.19630913087
35000019540722996X,63714.498610801085
450000197807066031,383019.81314824487
210000198806120040,116735.33038703872
620000196402253020,49988.939985038494
460000195311080043,59298.197704410435
540000196802071912,13222.08119821982
110000196310261293,21343.32181179118
510000199405306448,132297.4265479348
110000195609261453,104053.3453810381
340000195308193883,257821.8988907291
350000196607294162,93915.87386435644
520000200609046462,84979.76812849285
140000197512150073,93606.72320632062
130000197506190368,49692.1503960396
420000197607234947,79649.42727272728
450000195510121942,124576.11937029699
32000019580727879X,69893.08910333033
220000196904304743,2536.7706856285627
620000198606297446,52043.51685168517
330000195105033714,59489.70616138614
520000196401259769,7167.497664906489
650000195610110586,57271.770667566765
510000199705037382,64337.51667195721
450000196608298708,131805.66312380237
620000196006046468,135275.71287128713
610000195106058339,143232.31558093813
230000200409098648,54979.39852475246
360000200005154016,60473.18687841786
350000200402163715,66596.0619029703
650000199202018324,88396.25952860285
620000199511228880,60649.48564356434
410000197310083357,58179.049326372646
540000196006014925,70596.77649989
520000199709300653,63362.25003850384
440000198610167317,90708.097789829
500000198005228472,365129.1259296729
150000199110023793,130062.23221784178
610000198601070830,49726.55526300631
320000198809040607,156574.3309146414
31000019850525919X,82266.687950045
230000199101309511,66692.9137880988
230000197601224793,276363.4325326133
540000196712058079,120725.21755263528
420000197603203713,86791.76726052604
540000199402133380,151986.7578217822
450000197402059300,119834.34045004503
630000197706139389,103302.69957623763
330000196110094954,34025.029405760586
220000199408220309,1166.0447035103516
640000195909211240,10390.849729492951
310000197512114293,60494.491444824474
620000199912038375,37634.31990175016
510000200203193890,127850.30406648663
120000197601051153,111053.65612389238
320000196009115667,162198.52974752474
540000198301042346,295393.8077330233
440000196205316113,119066.27294610461
310000199208289047,142908.10779045903
450000199807227930,41464.009147084704
310000195506137676,111807.82415068506
410000198008302533,111413.51590099011
410000198512011938,102414.76892549255
120000199503266942,55823.09863611362
630000195207191642,91403.56708450844
610000198907156506,112297.82238767877
440000196809287210,1569.9515330333036
420000196511172281,59042.944211941205
630000198504093209,104633.78371990199
320000198903262978,137478.0493729373
440000197009116848,8600.137713771375
610000200611180267,67556.60673267326
520000200204108856,305391.7682666067
120000200307104570,60489.79102638264
450000195203202339,106507.13134841484
140000200002275567,57424.134890989095
420000196611056392,73288.1156430743
630000197005289333,65878.99283528354
630000198108202960,92633.58592034203
360000196401220995,105355.78945634562
130000197607307158,173840.63480342037
330000196612028594,82073.9147981098
630000199605126342,170755.876530053
52000020050313785X,74770.56813402337
320000196001010211,157158.45070082007
500000200303141711,37939.475467506745
210000195604223419,77167.19601960195
430000195301242154,57857.24150592059
120000196501023150,251846.70970585063
460000198312287808,72865.69608360833
410000200212094030,71631.19303430342
210000198608088772,113032.613960196
340000200609265741,42952.62678811882
630000195711094091,230842.7870409841
36000019980701292X,64472.04662610262
460000199211160060,42595.16578354835
370000199508167982,98202.09940882085
520000197703094773,80630.26803430344
430000198805132964,6591.53173117312
350000196905038239,49622.626615621564
500000198702065533,61606.77655465547
120000196003180014,12789.150478657863
430000195807209167,39857.98674679467
36000019650824732X,71397.7691829983
520000196206089346,24236.618083258327
440000196801306130,157585.68042277225
410000199006289771,106180.55568503849
12000019980418318X,81724.98193055307
310000196304173358,5905.119281368135
340000200204199213,48642.988723322334
610000198411288935,137765.29645104505
150000197210093466,85204.22068190818
440000195003114041,112062.6977649765
340000197305295226,107441.96996012599
320000196101161498,37921.743304680465
440000197101044947,767.7865620162014
110000200005100353,142466.4243578758
23000019591103454X,309477.70769576955
530000200306153385,47549.20644600459
520000196811271496,108821.58325832583
650000197601227378,89377.6113549555
610000196404075625,98392.22704158415
440000198911172056,135338.94794932497
33000019851222655X,76137.66059009901
350000200402203780,75471.01785985597
510000197801224453,96647.61615301529
420000197006036400,166382.81637623758
350000196206224841,91878.86561072106
14000019770624991X,314066.13170455047
350000199104279909,217211.31203348335
61000019630202574X,68980.39460414041
640000195910014981,110394.95572982298
220000195004168737,162711.59951287127
530000195709262291,121114.8728159216
450000200003218532,54561.30614786479
370000199510041561,52848.79941119112
440000200612307213,83201.59207248724
360000195903037571,52334.14404140413
120000195103285716,179341.03158334826
460000199510105926,62697.44011969197
230000195109075838,162420.32337521753
460000198811217492,344864.67152821284
61000020040913067X,327206.2054244623
210000200012096640,99545.49449944994
130000197501089906,94923.85591617158
120000200006106281,1382.5736739773977
630000200604262137,90302.48043636365
630000199004230208,142707.02869006898
460000200209194152,61059.23769815981
620000200609077158,171851.423879558
640000197108103038,113539.55774755475
350000195203116875,67277.44705634563
430000196611082517,3656.1201098109827
450000196310191588,204383.51677775782
130000196204140918,149614.64110011002
310000196007307225,23236.147283978396
150000197608253423,88506.36004658465
460000200010207753,9345.299794159415
110000198808079068,75465.09267326734
350000200003137472,34851.19469450945
650000200612215799,98050.25602592257
34000019870922041X,41877.50928323833
630000198706141344,113808.99845670565
350000198703186363,148511.4480775878
520000199910084403,65833.80246552658
360000199808160238,306595.9803775877
640000198701186254,92039.33386362637
650000195808102741,102087.42745244522
330000197203279338,148533.07627058707
320000199111234674,111611.56268926892
610000196710239579,99161.44915707568
360000197606019288,61141.31413141314
330000199906271569,141631.37299745975
430000195101107476,141893.21561762175
510000196601112217,184602.28636997697
540000197907249216,130535.68469284927
36000020030719382X,169580.3618592259
460000199612247845,194338.3757817382
640000195609196288,60121.91759550956
330000199508036766,108598.40731893189
360000198705171933,51362.85435092509
110000197206034423,142876.53521584158
330000200503016147,116016.25289036908
530000195205088963,61919.35587370737
460000196212027858,347984.2624844884
230000198701135071,55730.34863115311
420000199304153866,103678.54905554555
320000197401122129,128023.33663366336
530000195512124004,158075.1572654765
130000196411244429,353613.47612545255
410000200608174184,10459.188595859585
450000200201024886,96842.00629090906
610000199101310783,35822.84277551754
360000195901253713,19967.88810656065
140000200611105205,96573.28122023202
450000196709038825,69583.57019333933
420000198002276452,152257.67532453244
420000200312237213,12540.512292139214
140000198705302824,98041.84763840385
340000198307014322,42277.04597599761
630000196710083248,104880.2107391639
610000198501126024,82833.76181350136
420000196105128357,90286.37458845886
120000195011112375,218742.21021980196
21000019540613591X,94628.58134294428
310000197703300996,48279.63963996401
410000196302159898,181187.0425870587
510000200508055018,114471.63727097708
230000195009194282,333988.03567967797
140000195305276256,67311.10781782177
430000196706291506,168302.54653113312
320000198910091011,13898.468899889987
610000195309303007,297539.53612386243
650000195401152923,63183.196655985594
350000197904214987,66188.42608740873
460000199904210526,32985.28365236523
500000200101119620,15270.026291789176
140000195705213115,86002.15670317032
120000199402229018,223495.68760396042
420000196711169175,61833.55835583559
540000198610198213,59452.44645346533
370000199209096221,170114.61132801278
500000196512229614,184456.9106355836
22000019840217436X,79475.10425808578
520000199503131962,57966.062272167204
420000200311106131,110637.93195840582
340000195407290427,31832.502161606157
410000200209088748,36463.11318631863
370000198601233249,68400.10626458649
420000198201193350,8743.565164266423
610000199010105979,189980.98207965793
43000019670713457X,1306.285789288929
500000196310264884,75224.82424930493
510000198203191297,168221.85139430943
430000199504234443,219185.1464181518
65000019800129722X,117178.7103380738
510000199809275553,111091.477630363
37000019740708891X,48919.88819756975
220000199401100734,32449.961005850582
650000199701311824,39816.82992849286
23000019711109886X,353073.76891929196
450000200001112750,129520.34927018701
320000195802248612,27.852991939193917
120000197908185252,239080.97244813477
210000199611184057,103608.78120412042
650000197604131670,38021.29880284029
140000199904261222,90614.13455217521
110000195403091604,64188.93597425743
620000197807299785,3700.94241110111
650000195407119104,251809.41117722768
370000195608301247,171895.34717631768
640000195010125256,149102.2364010801
150000197504301048,68311.0317829283
210000196811142616,328235.71588118805
620000200307275941,120901.6380731673
220000200002250351,249655.2106848785
370000197008204899,125253.98725872589
540000196007161484,4705.544974257425
610000197708087881,75308.30667337733
230000199208281619,171253.05379387937
330000195211090894,123467.52016417643
35000019790501598X,64173.84409189919
130000196010214544,97973.24699729974
45000020020312950X,214367.87170405037
520000196710010705,98830.93335893589
540000196311182132,37626.973936473645
110000198603198629,106420.81019765975
150000200112095390,90809.74863770376
350000195510177635,227063.48120252028
12000019740827817X,358417.7757281728
51000019970226669X,64457.92387596759
510000199804066955,7857.428742354236
640000200506239955,123189.73551467145
530000200112174356,54540.12160864085
650000195010220159,120796.97181546154
