ID,Credit_Score,level_Total
640000195310303739,26.96,4
350000197606059229,41.37,3
460000195411204293,25.18,4
650000196408312904,18.23,5
15000020020619674X,33.19,4
110000198112034187,21.19,4
210000195903239963,23.38,4
14000020060307674X,37.76,4
220000196908209452,33.53,4
610000199212051745,27.46,4
410000196908267906,35.87,4
330000199404178372,37.48,4
420000200609221474,2.55,5
630000199901221520,33.65,4
630000199712065063,26.8,4
500000197605289805,38.33,4
500000197508061331,28.24,4
220000199102249862,28.7,4
620000199211234349,26.45,4
330000196311277175,11.0,5
630000197201104930,35.29,4
130000196503209575,37.94,4
410000200402281793,39.41,4
110000195611110443,23.97,4
110000196102246718,16.55,5
500000197901248768,7.74,5
440000197006286534,23.61,4
450000195010249966,25.05,4
36000019960826143X,24.8,4
42000019741109599X,36.94,4
410000195812236270,24.47,4
650000199707136094,50.6,3
540000195603068054,29.31,4
640000196701073875,26.92,4
360000200312103104,24.37,4
62000019600227755X,5.03,5
510000198405219390,1.08,5
340000196410290668,35.79,4
450000196602133806,22.2,4
360000195412318360,32.22,4
350000198711054387,28.54,4
220000199811242065,23.58,4
460000198511029078,22.81,4
53000019610415476X,21.49,4
63000019941229610X,1.57,5
520000198001285924,21.55,4
210000199111233588,34.1,4
140000197808112500,44.63,3
110000195801237680,37.7,4
620000196908027354,27.35,4
140000197107250003,55.67,3
440000196804063584,30.31,4
150000197608095736,38.26,4
140000198405157725,40.78,3
410000198202269685,28.04,4
130000197009274050,37.0,4
510000199603046202,9.91,5
650000200210122987,18.49,5
530000198508318256,36.0,4
320000197112072751,20.85,4
310000200512245490,28.68,4
330000199607217044,37.72,4
330000198105026147,34.81,4
130000195703044272,39.93,4
110000200212177206,29.61,4
650000200311124981,26.86,4
630000200610266310,22.43,4
320000196204036235,51.76,3
610000195103137832,33.48,4
460000198612201631,0.91,5
440000199609192667,23.73,4
320000195507194340,27.81,4
640000195211242344,20.09,4
330000196605045783,37.82,4
310000198803230440,31.05,4
14000019600210331X,26.35,4
41000020040525407X,38.34,4
120000195904057756,31.1,4
510000196806199619,30.18,4
150000196501266211,35.4,4
500000200011247573,25.41,4
430000195207258520,39.56,4
110000195012259422,20.09,4
220000199410083796,13.92,5
320000198504242830,32.36,4
620000199608089813,45.14,3
340000200209156343,27.66,4
530000197111099206,31.83,4
46000019620812126X,22.02,4
450000198109113077,26.2,4
500000197310066559,31.15,4
310000196008022985,20.68,4
150000200410216437,32.63,4
540000195105120411,18.48,5
120000195604034560,24.36,4
130000199508177860,34.13,4
360000199209211443,23.17,4
410000197708165387,31.3,4
630000198401057483,35.63,4
110000199710183961,37.45,4
23000020040727533X,36.26,4
330000200212056026,44.13,3
610000199309159496,26.29,4
31000020060529307X,36.34,4
22000020040614992X,9.92,5
51000019890821302X,34.1,4
230000197403071191,25.68,4
430000198911273816,29.47,4
460000199909267601,21.88,4
610000196111057909,32.94,4
610000198511179955,39.63,4
520000196205258590,23.54,4
510000197301160393,23.89,4
650000198606258135,29.5,4
120000195505053416,57.66,3
210000199008074611,52.36,3
420000199104194815,22.87,4
410000199309204966,43.74,3
420000196306306391,21.84,4
120000195510112898,21.73,4
420000195711021424,6.58,5
210000197403285946,33.35,4
430000199207267687,28.26,4
320000196801256228,35.25,4
520000200603284013,1.77,5
530000198112192036,26.25,4
360000199109042881,22.41,4
620000199501044877,2.12,5
530000196703245241,39.73,4
310000198911028338,20.92,4
52000019990821079X,36.25,4
120000197111205463,1.73,5
360000195207045391,20.92,4
130000197004087846,19.78,5
420000198602257167,38.2,4
110000198102104743,26.68,4
320000199210079542,23.73,4
540000198911263226,24.83,4
520000195802086673,23.38,4
220000195801180149,55.96,3
370000199608128024,34.12,4
130000197507305155,29.41,4
510000195304031168,25.92,4
430000198002199241,9.69,5
510000195309248892,38.19,4
110000199009246362,24.13,4
430000198203051630,14.79,5
110000197704061969,34.41,4
640000200311263082,35.96,4
610000196001041674,27.2,4
640000199107220055,44.16,3
500000199507094747,10.91,5
230000199407208019,35.16,4
630000196601183506,46.69,3
540000195604136207,13.1,5
43000019520801371X,33.65,4
650000197903076296,25.86,4
530000198301286592,34.78,4
620000197709255068,57.97,3
21000019860914182X,35.17,4
310000196201101853,35.46,4
460000197209057903,20.03,4
430000198807208053,4.72,5
120000199511065657,23.11,4
330000200302084573,29.95,4
320000195303230725,8.23,5
140000196209094385,30.51,4
120000196508185099,31.88,4
430000198907240982,41.35,3
540000196602034877,9.71,5
43000020020522702X,29.5,4
650000199503252704,34.36,4
500000198311113622,38.08,4
320000199403088234,33.98,4
340000199208066586,24.96,4
540000198005022148,31.64,4
220000196707180243,42.45,3
210000195203127792,28.96,4
530000196911063661,37.67,4
320000200408085863,29.87,4
430000199103286840,27.64,4
650000200501078605,35.56,4
230000198904201884,39.66,4
120000200507281061,38.13,4
11000019540912645X,37.66,4
630000197811215021,25.34,4
64000019821205367X,29.12,4
320000197903235764,26.03,4
220000196009077257,29.72,4
230000198603208070,26.85,4
320000199312292897,36.93,4
370000195807061354,39.78,4
350000199709304417,25.01,4
120000196611142142,39.55,4
320000199911130478,38.22,4
34000020060321605X,26.98,4
620000196604133342,22.1,4
360000198804195957,39.21,4
520000198004190218,25.33,4
640000195608064320,27.18,4
440000198203294845,30.56,4
220000197104173946,25.68,4
140000200206080382,31.01,4
430000197605031582,35.61,4
310000198507262413,37.5,4
140000197201276189,23.45,4
140000198106035744,6.52,5
420000199808237246,38.62,4
610000198806294766,36.18,4
330000195502277106,38.5,4
52000019590420997X,43.78,3
530000195502137565,35.2,4
370000200303265752,26.56,4
630000196909242808,17.25,5
210000200410110188,58.72,3
370000196702150507,26.37,4
510000195904111276,20.04,4
52000019961109779X,26.05,4
370000195908217792,21.22,4
420000197012058665,5.14,5
440000195112285624,29.75,4
120000196008292568,41.68,3
360000196304031164,39.83,4
610000199905134383,35.28,4
130000198412220006,27.37,4
21000020010114363X,34.56,4
640000199310160254,24.17,4
31000019930421570X,36.26,4
150000196809126266,31.17,4
610000199902267631,32.61,4
630000195210119297,27.24,4
630000197608021184,24.51,4
110000196911016963,24.89,4
14000019820208719X,39.53,4
420000197501041119,34.2,4
120000199810180954,25.68,4
370000197411135045,32.8,4
320000198007293514,31.66,4
520000197209269291,21.83,4
420000197812128051,44.1,3
33000019600223389X,24.87,4
370000199203300201,27.88,4
140000198611275335,27.55,4
610000200608047801,50.39,3
150000195208201270,36.24,4
620000196711205735,24.72,4
650000198612198263,22.68,4
110000198905281436,29.93,4
410000199112225579,40.13,3
420000195110253625,37.3,4
33000019940709393X,29.76,4
540000195004018573,21.92,4
150000197811113661,49.23,3
640000195705081456,46.85,3
320000199807185882,39.45,4
110000197303088271,10.82,5
210000199106050111,38.77,4
220000196905189185,49.08,3
11000019590102990X,35.16,4
110000200301196468,3.13,5
640000197003254593,33.82,4
530000196511014617,25.39,4
54000019860522400X,35.62,4
520000198205124006,34.69,4
310000200406049920,19.0,5
310000197112045161,38.92,4
610000196204158231,39.04,4
620000199707241227,31.25,4
500000197105211278,23.56,4
120000197611074308,17.1,5
340000197709047827,26.76,4
360000198101211295,34.81,4
210000198905141218,27.24,4
640000195402084721,37.54,4
510000198401255183,25.06,4
340000199507210621,30.48,4
320000198002011987,50.64,3
220000196903101899,31.4,4
230000198405152782,21.41,4
640000199507125321,48.37,3
640000196702174838,20.45,4
610000195912157681,48.04,3
150000200307218629,18.85,5
430000199006027011,23.54,4
230000198010082951,15.15,5
150000200005046059,11.0,5
450000195603227412,22.18,4
440000200406164506,26.42,4
42000019851011103X,7.53,5
210000198106017712,21.27,4
510000197802019216,52.58,3
610000195602295667,23.56,4
140000196807210112,4.9,5
410000196606012094,28.78,4
420000199310205802,38.33,4
460000197308196706,20.01,4
610000195308010843,29.45,4
610000197307191135,26.68,4
460000197208044879,28.7,4
340000197501153989,7.19,5
650000199203170643,33.36,4
330000195407280606,4.1,5
370000197705196935,32.16,4
440000197012308170,30.96,4
630000199304166316,39.78,4
140000198611163771,36.08,4
330000197510223617,32.08,4
610000199609117466,37.62,4
220000198609103358,28.05,4
220000195301229997,24.93,4
520000195806038214,46.83,3
440000196002156500,41.01,3
610000195107075915,36.16,4
650000198903150657,32.89,4
120000195310257355,27.56,4
540000196806089079,23.95,4
330000198409032351,22.83,4
650000196409142740,16.92,5
310000195201139304,22.57,4
370000195101135251,23.12,4
630000198210200072,36.59,4
440000200606230889,1.41,5
430000200105116760,34.38,4
360000199003188903,45.5,3
220000200201177724,36.76,4
210000196105267753,33.01,4
630000196206025436,28.08,4
430000200011197002,39.46,4
150000196109123646,31.51,4
520000199807068392,23.61,4
500000195812119674,26.96,4
650000196102124935,16.2,5
610000199310267021,35.04,4
350000200504094191,28.88,4
110000196412087417,28.15,4
510000199005073227,32.32,4
430000195106099671,4.63,5
350000198103302818,5.57,5
220000198310018052,30.18,4
320000197804300081,26.18,4
15000019991130128X,29.61,4
430000197505066753,30.21,4
420000198204034857,35.59,4
440000195201132144,49.91,3
120000196509274245,24.41,4
330000200503023144,39.66,4
540000195301080349,24.12,4
130000195105015551,29.16,4
630000198812185172,28.28,4
370000200507279988,27.54,4
430000195209101041,37.38,4
210000196508275811,40.52,3
530000197305076125,38.02,4
340000196601105808,39.32,4
330000198901015086,25.83,4
610000195907182786,20.01,4
430000200012053828,30.17,4
610000197009050414,34.46,4
52000019900601508X,36.15,4
510000195910251179,25.3,4
610000198705209024,31.96,4
650000198709251673,39.25,4
310000195301117137,39.4,4
320000195906221844,27.76,4
360000200409189127,24.84,4
46000019670326863X,6.66,5
510000195304242678,1.79,5
370000197202184174,20.5,4
530000200602023032,37.36,4
340000195806067935,35.74,4
440000198202042427,20.57,4
440000195301262421,32.39,4
140000195909305978,38.87,4
140000196212216531,25.36,4
210000199006138917,33.49,4
220000197503145168,39.29,4
440000197008182405,39.36,4
500000195208097376,32.28,4
640000196702255187,21.49,4
130000199907219159,28.77,4
230000197110283262,44.09,3
430000195408081223,37.68,4
640000200504041654,15.87,5
540000195501255385,17.39,5
220000196009151373,26.5,4
150000200101147503,30.9,4
620000198807280755,47.64,3
340000200207037295,11.99,5
310000199911255447,54.87,3
360000198908310921,31.81,4
430000197602070623,22.79,4
320000198509056375,26.25,4
230000200603161831,40.54,3
340000196904051827,27.39,4
370000196609171469,39.48,4
540000195001135512,39.53,4
360000197309066088,21.68,4
620000195301049093,20.01,4
540000199510314824,39.16,4
650000200108080004,35.66,4
110000197505081772,32.87,4
120000197804144587,33.86,4
210000197011208511,31.13,4
51000019781016697X,25.28,4
440000199212012111,32.84,4
620000195801234631,32.9,4
410000200408269912,23.03,4
360000199906273308,22.18,4
220000195507301202,34.85,4
410000197410211002,24.73,4
360000198301109551,26.69,4
640000198206124267,38.06,4
630000196707319950,25.23,4
640000200407209291,46.42,3
65000019730307430X,31.92,4
430000199407015273,27.76,4
440000199506059847,34.38,4
43000019550130943X,35.33,4
46000019750805696X,31.74,4
330000199910157005,37.89,4
500000196202011337,26.19,4
210000196211040042,39.99,4
430000198103304346,28.49,4
440000197708052695,34.58,4
33000019851021458X,25.56,4
370000199905037612,31.65,4
350000198704059497,16.08,5
210000199005265244,45.09,3
500000200411053161,28.08,4
370000195309170793,34.49,4
450000198705099910,33.73,4
23000020010808869X,32.62,4
150000196305269247,33.41,4
140000198705287783,23.02,4
65000019640120306X,30.9,4
320000195607159534,23.42,4
140000197401047583,38.33,4
110000200003265111,12.17,5
630000200106195568,52.66,3
150000196301269493,24.85,4
130000197805128230,52.75,3
150000196907179521,35.15,4
130000199402065430,22.12,4
510000199807096375,44.98,3
110000200310226710,57.28,3
21000019631017744X,11.19,5
420000197612224233,23.93,4
450000195810253488,27.85,4
330000199504071863,30.83,4
320000199105177597,26.32,4
610000195303176115,19.37,5
11000019700502937X,33.26,4
450000195106220498,39.4,4
310000197311258995,22.58,4
650000198201110933,34.24,4
45000019501201508X,29.58,4
440000199511206733,12.86,5
150000199205263490,36.37,4
540000199805145239,22.49,4
520000196206051276,39.37,4
460000198003293462,29.6,4
450000195704186410,22.27,4
220000198502066008,21.69,4
220000197112143691,12.47,5
330000198503269136,20.76,4
420000197901209902,20.98,4
450000196902259208,27.83,4
610000196611215619,24.57,4
540000195407071280,28.2,4
450000199305240692,20.39,4
500000195308259432,27.23,4
410000197811217261,33.37,4
500000200507077387,37.64,4
350000196510018989,47.95,3
440000200408082336,29.02,4
640000195310272565,49.47,3
35000019820319720X,26.27,4
620000197401191125,28.47,4
140000196108113516,2.48,5
430000197801048613,53.86,3
63000019820119650X,27.59,4
350000196901311592,29.4,4
53000019730601097X,33.56,4
540000199712132201,31.67,4
220000200312064247,35.24,4
450000199710094836,15.03,5
360000196905302468,31.67,4
23000019820731703X,20.17,4
14000019690202887X,24.28,4
440000197007284207,38.57,4
540000195407249149,34.92,4
460000196109150348,25.11,4
320000195011282179,19.73,5
420000196111181445,34.09,4
360000197504067932,26.04,4
520000199310091941,37.03,4
350000199805053267,39.6,4
320000195501224481,27.76,4
610000197206191670,42.9,3
540000196605232772,51.12,3
330000196701231033,23.18,4
610000199310159784,28.35,4
540000197508051923,28.5,4
110000199311134863,21.52,4
13000019670331971X,38.82,4
650000197704226933,29.15,4
610000196702102935,34.94,4
430000196008308649,31.14,4
350000198510227018,26.02,4
650000200010310721,50.29,3
650000195211260069,32.61,4
35000019790418153X,15.72,5
640000199311186691,11.87,5
420000198811102655,31.27,4
620000196605293567,30.88,4
520000199009145760,18.96,5
150000198601086997,8.51,5
220000198908077575,42.37,3
110000199809031247,31.15,4
440000200301198881,37.24,4
370000196403276564,3.96,5
330000198606227537,20.38,4
320000195611291028,30.76,4
230000195406139666,30.57,4
430000195402200156,0.85,5
410000196609304228,26.03,4
53000019760310100X,28.25,4
220000197308186802,5.31,5
210000196803270634,46.37,3
610000199807110740,23.66,4
520000199608022543,21.41,4
330000200204044279,46.81,3
360000198808253421,39.05,4
62000019871124969X,33.16,4
610000197906260235,31.58,4
450000197804203192,21.59,4
140000199407244181,21.4,4
350000198602018424,35.92,4
22000019900818381X,48.16,3
610000196610134809,22.61,4
110000195910312459,27.3,4
620000199312068319,34.42,4
150000195011192673,14.8,5
420000198410017994,33.25,4
640000199808020232,32.85,4
63000019860601302X,12.19,5
450000198703130486,38.1,4
120000199811042764,22.65,4
61000019590625723X,55.26,3
520000199505135860,33.89,4
110000196608036160,27.6,4
520000196211160274,57.91,3
320000198108261730,37.24,4
510000197311196306,35.32,4
530000199508153548,24.08,4
510000196602186031,28.26,4
410000195206258322,31.83,4
530000197301132425,50.95,3
610000196712074560,33.15,4
15000019520516470X,23.43,4
630000198802267297,37.02,4
520000199605049521,46.76,3
500000200106215072,31.01,4
420000196508127084,36.76,4
210000198505124216,26.58,4
410000199311306179,13.37,5
460000199307205622,37.21,4
520000197007308862,27.09,4
500000196905094562,29.73,4
120000196011103334,1.24,5
650000196910166156,34.18,4
35000019890807973X,31.04,4
540000197312249831,1.25,5
620000196603116778,2.74,5
500000198205125398,27.87,4
450000199203200278,35.91,4
140000198506307171,7.96,5
510000200507284505,22.23,4
220000198308144500,47.94,3
640000196006226008,24.31,4
540000200308296816,31.45,4
11000019991016524X,12.61,5
310000196308071447,32.08,4
340000196208143525,38.99,4
460000198308192996,4.28,5
15000019610121915X,18.47,5
140000198010296122,38.42,4
110000199109222034,24.92,4
610000199904168477,23.0,4
150000196812287159,26.14,4
210000200307216443,35.05,4
130000200301212572,25.87,4
640000197309217066,24.69,4
330000200308300628,24.81,4
110000199508090593,36.57,4
650000198002049981,39.94,4
12000019500523435X,26.46,4
120000195701267614,46.66,3
650000197412296817,30.7,4
500000199001216583,49.72,3
110000199210219622,27.77,4
150000200205010384,28.45,4
630000199807254609,27.25,4
610000198906131315,54.86,3
42000019740805744X,22.4,4
370000200204226897,31.02,4
370000197010012837,39.32,4
440000197202074045,13.6,5
350000200611167552,27.27,4
230000195503197470,38.75,4
360000197011236056,22.77,4
500000198109141654,31.2,4
430000197009257622,39.55,4
310000196701065975,45.23,3
430000197604058441,24.21,4
340000200106113009,31.48,4
520000195007252513,25.7,4
330000198307153937,31.9,4
320000197412287068,25.54,4
650000200402299613,26.82,4
120000199204051781,33.17,4
34000019520929710X,35.03,4
440000199411216264,8.05,5
120000197104034774,27.27,4
410000195111128170,35.22,4
220000197204282285,25.38,4
320000199008250166,40.05,3
23000019600527890X,54.18,3
120000199502265470,53.4,3
310000196308247801,32.33,4
130000199603091758,38.46,4
520000198609224564,30.0,4
410000197406251896,30.65,4
630000195011072289,25.82,4
420000198111279249,35.17,4
120000198108224350,20.63,4
430000199704270158,9.84,5
340000199607267369,28.8,4
350000198107142137,24.78,4
230000195411303432,32.87,4
340000196203066807,38.98,4
210000197411264096,27.64,4
350000198507308490,10.91,5
130000195102215603,0.61,5
210000196705028457,39.44,4
110000200101173229,32.18,4
370000197004024364,31.96,4
350000199204022844,26.54,4
360000197402226605,3.63,5
210000196309028615,18.37,5
120000195205091111,39.91,4
540000200501090641,21.66,4
140000195612206311,25.8,4
150000196102057439,33.43,4
340000197304099004,33.13,4
130000196110097234,27.66,4
330000199005119172,32.48,4
500000197907161794,37.39,4
360000197507188000,21.39,4
230000199802090348,20.07,4
510000196702028225,27.78,4
510000195301212668,31.01,4
53000019620705776X,29.33,4
360000195504128820,27.68,4
540000196505247029,22.82,4
540000200605026791,38.42,4
420000195303163482,33.34,4
330000199506042396,28.99,4
310000197912081347,31.09,4
510000200404268174,46.69,3
530000195610016648,38.62,4
370000196202027342,24.14,4
220000196401116417,31.3,4
210000195011030291,36.68,4
650000195109085567,38.39,4
370000196510010956,50.38,3
210000196712070098,33.81,4
440000195905186829,24.93,4
330000197012135446,35.84,4
350000200502129004,27.58,4
500000197807317181,32.5,4
41000019791020348X,37.83,4
230000196006075063,24.26,4
45000019800416218X,25.99,4
110000196702204431,37.76,4
530000200510178299,37.08,4
430000197805116046,26.02,4
110000195703116973,24.27,4
360000196502217381,39.55,4
360000200507224387,2.24,5
330000197708285047,39.55,4
640000199310058428,34.2,4
210000195201115106,23.15,4
440000196406287400,24.48,4
220000196902015243,30.51,4
120000195405313516,27.31,4
140000200301205614,22.59,4
610000198412026523,36.26,4
530000200005300644,39.03,4
450000198711264302,23.91,4
110000196206123683,32.33,4
330000195607056510,46.41,3
320000197608092975,26.36,4
510000196701076823,37.77,4
500000196202279499,52.98,3
420000197209182758,34.86,4
210000200505171186,41.37,3
530000196006031707,48.53,3
460000195601270435,38.48,4
430000198205095485,22.74,4
310000200110085092,26.2,4
150000198808027468,20.48,4
650000198405140763,32.12,4
210000200012247357,24.92,4
50000019580114070X,39.32,4
210000196606027993,23.74,4
320000198801133876,36.48,4
370000196412178536,37.74,4
650000197003108563,24.7,4
650000199308020617,38.62,4
640000197001061878,33.86,4
460000200502018828,33.76,4
440000196312091335,34.97,4
420000197409282307,25.38,4
310000198810212304,38.43,4
320000198311234228,20.36,4
320000197410059280,36.65,4
510000198507050661,28.44,4
650000200107163588,33.0,4
650000197609244711,39.29,4
340000197911094969,23.57,4
220000200001199937,34.96,4
120000199309041053,27.13,4
320000199810279310,32.3,4
340000200011041153,36.97,4
340000195802048681,25.29,4
520000195403285755,55.14,3
440000198305140230,27.96,4
540000195707244913,40.69,3
340000196102010863,38.29,4
640000198110249292,26.0,4
230000197909035630,33.47,4
450000196310213193,23.94,4
140000196412212180,43.42,3
230000198405204044,27.0,4
64000019580907551X,18.74,5
320000195711062441,33.69,4
540000199708236876,20.63,4
320000199512228603,24.66,4
370000199205241233,38.54,4
530000199308304508,37.62,4
320000199812299462,38.68,4
32000019540704293X,30.4,4
41000019521112138X,30.63,4
350000195204221415,31.71,4
430000195010080554,31.97,4
430000200612133629,30.34,4
14000019660719340X,27.49,4
610000197509139095,35.79,4
370000196710013457,33.0,4
650000198105193417,35.81,4
620000198102247373,24.12,4
610000198402086012,56.03,3
520000196105245215,35.91,4
360000197105136785,31.43,4
320000200305084681,14.62,5
350000199102021146,29.21,4
230000199806160518,23.05,4
210000200604118284,30.47,4
640000195209089897,51.69,3
45000019891128253X,35.8,4
360000198404223533,20.55,4
410000199803100871,30.46,4
350000197508084842,29.16,4
140000199204086427,14.9,5
210000198109245032,22.61,4
500000198709093852,35.69,4
330000197310149467,1.36,5
410000197702071259,30.51,4
210000198904236215,40.71,3
120000196504291695,37.94,4
140000198103109605,20.96,4
43000019650320509X,21.21,4
450000196611243978,29.33,4
14000019801228909X,30.67,4
440000196404233070,37.68,4
640000199005017646,36.33,4
500000197710245978,20.92,4
11000019660819875X,26.21,4
140000195605091413,25.21,4
210000198712276749,22.03,4
110000195705150112,24.65,4
130000197908125964,20.65,4
440000196805179466,26.13,4
410000197803054394,29.33,4
220000195906038886,24.14,4
650000196212299912,35.63,4
150000195202235656,31.95,4
320000195201269274,20.17,4
460000197703022351,35.92,4
420000198106291665,27.43,4
410000196611290531,57.67,3
650000199311197595,35.43,4
320000199604136095,31.81,4
620000196112148644,26.9,4
540000200310239722,1.73,5
420000196606253308,22.23,4
500000196007190392,29.57,4
370000198506260564,58.86,3
500000198307051860,30.06,4
130000197501277157,45.25,3
650000200408015028,53.41,3
54000019710927189X,43.88,3
650000196707197627,33.2,4
350000195410096213,32.65,4
450000198207213063,45.82,3
630000197710058354,20.69,4
370000195210290314,18.07,5
140000200104235582,22.08,4
340000196307185819,37.25,4
140000195905307298,22.42,4
450000199210144446,58.35,3
34000019800323182X,29.35,4
150000197709088631,20.35,4
640000198901020873,36.06,4
360000200003091576,20.48,4
44000019921023241X,8.61,5
310000197102068853,34.28,4
340000195305116030,32.61,4
150000199311262790,33.04,4
45000019780929437X,22.9,4
520000200106129362,32.49,4
500000196104173340,46.73,3
41000019590409437X,39.94,4
130000198511068361,20.67,4
630000200410051323,42.92,3
110000199004014300,34.75,4
330000197312125901,22.13,4
540000196208161800,26.39,4
630000199902225558,35.94,4
610000196611088584,34.54,4
360000198112261394,32.01,4
420000198806225394,35.64,4
41000019560904170X,27.36,4
12000019980919171X,52.63,3
12000019801005236X,22.99,4
630000199708156333,13.28,5
310000198409276897,24.11,4
64000019630317075X,34.5,4
310000196509117384,33.34,4
510000199711289199,34.17,4
50000019690412474X,59.72,3
430000195906164443,39.35,4
230000195607207151,39.67,4
450000199107271164,20.94,4
610000199606135415,22.34,4
510000199004095205,31.53,4
450000197402238771,38.91,4
12000019671201350X,47.56,3
450000200209298494,34.45,4
110000199609078905,11.97,5
640000198502097347,22.03,4
320000196309279030,25.79,4
520000195905129285,28.2,4
340000196701112247,25.56,4
23000019810801106X,28.28,4
450000196503247234,16.27,5
120000199112251639,45.53,3
510000197505293331,25.75,4
130000196412046248,57.99,3
410000195705031747,35.66,4
540000199606153666,29.05,4
620000195911234624,29.87,4
620000198004159329,31.46,4
450000196301121238,38.45,4
610000195208229960,47.07,3
620000197404157432,28.42,4
420000198009271304,28.97,4
500000199204118246,24.98,4
230000196907315896,33.69,4
410000198412121523,26.74,4
500000199812107006,28.32,4
310000195509088275,5.41,5
640000197709233831,23.83,4
46000019840713023X,31.22,4
340000199110065884,26.36,4
140000196304018364,27.5,4
370000200409123920,20.54,4
650000198005152562,27.68,4
510000196106220173,31.0,4
360000196602280222,45.4,3
330000200102254005,36.52,4
450000195306039095,37.23,4
510000200407279709,0.92,5
370000198206068052,30.06,4
630000197412123461,22.33,4
540000198702110418,30.01,4
430000196501145417,39.37,4
230000195504273965,34.26,4
630000200108053440,33.71,4
510000199408180270,26.52,4
650000200608055980,20.53,4
330000196503161505,31.61,4
220000195404130076,31.77,4
530000195801255078,50.55,3
610000195112145017,0.94,5
150000199212242815,35.72,4
310000197705170312,41.23,3
500000200201122288,33.73,4
120000196307159919,30.32,4
620000195201244676,55.08,3
320000195206065297,6.98,5
330000198112103171,40.45,3
320000195608230857,49.07,3
140000196505033106,22.87,4
150000198111179883,29.78,4
620000198304110105,29.75,4
34000019750222972X,29.3,4
500000197812204229,14.15,5
530000199410200596,38.87,4
620000196605161476,24.67,4
150000198009198404,28.27,4
51000019980321811X,37.07,4
330000200605137337,27.25,4
130000199601054742,20.67,4
310000197611287421,25.6,4
510000197803186542,47.38,3
430000196406113142,32.82,4
520000199312306432,23.22,4
340000199106261030,26.38,4
650000199401048657,4.34,5
44000020050602317X,35.15,4
620000199411267196,45.93,3
150000197811257622,26.61,4
420000197712038577,18.26,5
540000198201281024,30.24,4
330000199008109068,23.31,4
150000195403230886,1.66,5
530000197601239849,21.42,4
52000019591201710X,33.28,4
440000200509207046,35.16,4
110000199503068135,16.12,5
510000199708207463,39.85,4
140000198602111099,26.68,4
310000195302060355,23.48,4
360000199407030897,49.95,3
530000197506123899,26.13,4
460000198712216603,38.11,4
520000200311300974,29.05,4
510000198112285642,23.54,4
410000197203280101,27.69,4
650000195403183619,21.99,4
430000197507083936,35.66,4
370000197212176514,7.49,5
34000019721019668X,25.57,4
520000200506270445,30.48,4
230000199604129969,25.41,4
210000195003110777,23.54,4
500000195902106703,36.47,4
610000197407031550,30.34,4
520000197304012232,28.01,4
320000198610044715,36.8,4
360000200111063273,28.75,4
51000019840618859X,26.98,4
500000196604284522,42.37,3
35000019810323793X,35.67,4
330000197003300681,33.3,4
620000199209163967,37.39,4
460000197204206586,29.32,4
520000199110044550,27.03,4
650000199111019700,35.48,4
360000198302017608,26.49,4
110000198510208808,31.1,4
110000197011094995,32.75,4
520000198211096689,1.62,5
110000195802050930,23.85,4
110000197601071734,30.57,4
320000197404281432,35.27,4
640000195109299539,27.61,4
630000198607289263,26.49,4
420000195101123386,42.47,3
520000195503197429,35.14,4
520000196504070694,35.97,4
620000195609278482,33.97,4
120000198009161593,32.05,4
350000196704256002,26.01,4
630000197005024271,52.88,3
650000197907251370,27.77,4
500000198310269094,16.85,5
130000200105087911,58.5,3
140000197809140060,22.81,4
220000196304135034,36.35,4
110000200002125918,26.64,4
230000196411097522,25.93,4
110000197612177139,50.75,3
42000019810407048X,25.04,4
120000200503284791,28.59,4
640000200206307127,28.44,4
420000197103182979,22.28,4
130000197410123291,38.93,4
120000195711208511,23.47,4
150000197107030854,0.13,5
31000019511025637X,35.52,4
14000019990209503X,33.8,4
230000195208122388,47.35,3
440000196802208874,44.81,3
640000198605277105,24.79,4
450000195912194765,23.01,4
620000197608281670,32.27,4
430000197005131627,22.33,4
210000197109010095,21.68,4
150000200501035068,43.04,3
460000197306147003,21.83,4
230000195411301867,22.41,4
110000196302198642,26.02,4
610000195103284656,39.94,4
630000197603162287,29.27,4
650000198804296634,20.2,4
220000199302232571,31.09,4
500000198902109553,30.3,4
420000195809019971,37.09,4
320000196101280892,20.4,4
540000200204224260,24.39,4
650000197502255488,26.63,4
350000197709159791,31.99,4
310000199710193761,29.57,4
120000196207030624,3.66,5
310000195811298337,34.7,4
420000197010023338,17.57,5
420000196608295712,32.19,4
130000200005047517,24.74,4
360000196311020180,22.45,4
610000195211070065,32.2,4
410000199106037440,9.59,5
330000195109208411,4.25,5
46000020000131205X,24.78,4
340000196210149184,22.79,4
150000200612141824,13.08,5
220000199702110557,53.62,3
510000199911170096,34.21,4
320000195308307525,21.26,4
42000019520214926X,21.84,4
130000200308265319,58.3,3
11000019711001986X,27.62,4
120000199006125241,39.58,4
640000198510063702,20.65,4
440000198805036018,25.22,4
630000195904081086,23.62,4
510000195502241772,58.44,3
510000197704281675,56.72,3
640000195011160264,15.19,5
510000195506187742,29.12,4
140000197808105044,35.14,4
220000196705138092,1.11,5
510000198707210674,30.88,4
370000196409181670,39.21,4
460000195904102519,37.75,4
150000200102056494,27.93,4
540000197508140627,21.64,4
410000199403213586,25.77,4
360000197605311535,22.1,4
43000019610122911X,11.58,5
430000197501208603,22.75,4
420000197111188115,39.85,4
440000200302174267,27.71,4
650000195712166951,36.36,4
320000195312087852,28.07,4
