Order_ID_JD,Real_Name_User(ID Card),Seller_Information_(ID Card),Product_Information_JD,Product_Amount_JD,Order_Creation_Time_JD,Payment_Time_JD,Shipping_Time_JD,Receiving_Time_JD,Refund_Time_JD,Return_Time_JD,Payment_Amount_JD,Refund_Amount_JD,Platform_Type_JD
65e9b3b8-9b01-42f3-9732-88e8af26d6e3,450000197402288488,310000195103225110,医药止咳药止咳糖浆止咳糖浆（复方）,789.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-05 13:20:20,2025-03-11 10:09:17,9999,9999,789.01,0.0,JD
6dc2a25f-8dfc-4251-b8a6-0a2c71292312,230000198907202276,62000019660525105X,"鞋靴靴子TimberlandTimberland 6"" Premium",903.67,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-16 17:22:54,2024-07-18 02:08:39,9999,9999,903.67,0.0,JD
45e591b9-064f-4cc6-9c71-3d2a7ebd45dd,62000019660525105X,330000199103075978,家居家装家居用品大自然大自然窗帘,405.27,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-31 10:30:53,2024-04-22 15:37:33,9999,9999,405.27,0.0,JD
dd75b89f-a4f7-4788-946c-975c8076b385,340000198501274355,530000197506034773,个护清洁洗发水海飞丝海飞丝清凉控油,673.88,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-04 06:40:29,2025-12-31 05:31:31,9999,9999,673.88,0.0,JD
0c26c69c-4f5f-4cb6-af20-af8357c08f15,450000196703256186,320000199806261839,个护清洁牙膏舒客舒客全效护齿,541.77,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-25 02:03:09,2024-06-22 17:36:20,9999,9999,541.77,0.0,JD
c9f7e746-3377-45ac-beed-043994228bfd,21000019810728250X,650000198704266577,运动户外健身器材乔山Johnson Elliptical,739.34,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-06 21:42:29,2025-04-22 13:01:05,9999,9999,739.34,0.0,JD
e5f8f1f0-412d-41f9-9e55-a4452c0c75eb,220000197807281126,610000199310275769,文具用品文件夹EsselteEsselte A4 Document Holder,486.98,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-17 03:29:52,2025-08-03 23:52:43,2025-12-03 03:21:05,2026-11-15 07:48:39,486.98,486.98,JD
ee0b8bec-4104-4296-88cb-65908fc7736c,340000196110176716,360000196312107157,文具用品文件夹LeitzLeitz Classic,907.47,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-20 10:02:05,2024-09-07 11:10:25,9999,9999,907.47,0.0,JD
09ca87d9-28fb-4999-9d6a-6f49a9276f6b,420000196712031506,340000196110176716,保健运动健康飞利浦飞利浦剃须刀,131.42,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,131.42,0.0,JD
693d3661-cd4a-4f86-a376-4c3ac4f569d6,640000199212048023,630000195108252323,电脑办公鼠标罗技M720 Triathlon,592.62,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-25 05:21:01,2024-03-17 21:26:16,9999,9999,592.62,0.0,JD
882c209a-d795-43e1-8c14-d8f5f1e5912a,500000195111239972,220000197807281126,儿童用品孕妇用品GerberGerber Snacks,661.72,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-16 08:14:49,2025-10-31 08:10:33,9999,9999,310.96,0.0,JD
a085aec5-f8ae-48b0-baf4-67aec37e0ef2,310000195103225110,340000196110176716,钟表珠宝手表万国IWC Big Pilot,613.92,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-19 09:51:08,2025-10-06 01:56:51,9999,9999,613.92,0.0,JD
1df1adf1-a4f5-463c-b7ef-5b1636072ecd,350000199312079231,110000199604119763,个护清洁沐浴露多芬多芬深层清洁,839.69,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-04 23:07:07,2025-05-18 21:07:12,9999,9999,839.69,0.0,JD
60745287-25c9-4f29-8cef-7079b58775ac,450000197402288488,650000198704266577,钟表珠宝珠宝施华洛世奇Swarovski水晶手链,94.61,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-07 05:08:48,2025-04-14 13:34:05,9999,9999,94.61,0.0,JD
80f76a00-c615-4f50-b568-23db2792ddcd,230000198907202276,110000199106014782,美妆护肤护肤品SK-IISK-II护肤精华,796.15,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-18 03:27:57,2025-03-29 17:28:50,9999,9999,796.15,0.0,JD
37370554-cd36-4b0d-bb54-7f94abba8662,340000195706277871,500000198008232848,女装裤子优衣库Uniqlo Stretch Pants,476.09,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-03 20:35:22,2025-09-16 08:09:44,9999,9999,210.72,0.0,JD
ffc6a75e-6d31-438f-a998-9e6e787ff65a,450000197402288488,420000195903311792,美妆护肤彩妆MACMAC口红,655.98,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-05 21:28:20,2024-01-31 01:04:45,9999,9999,655.98,0.0,JD
23133503-ed1a-4486-9025-97ec98fdf0b8,340000196110176716,330000199103075978,家具厨具锅具双立人S07034 Saucepan,460.45,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-18 17:10:46,2025-04-14 19:07:16,9999,9999,460.45,0.0,JD
fc42e7af-69fa-41b0-8a9b-48c184496810,420000199505248298,330000199103075978,电脑办公打印机爱普生WorkForce WF-7720,149.98,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-15 13:44:31,2025-04-10 05:40:12,9999,9999,149.98,0.0,JD
99aa06de-a88c-4edb-8a4a-bd8db6ca7c04,420000195903311792,450000197402288488,文具用品文件夹LeitzLeitz Click & Store,711.23,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-10 12:40:57,2025-02-26 12:00:20,9999,9999,711.23,0.0,JD
2e05406b-cdc2-4caa-a2b2-7504e806ec4f,350000199312079231,500000198008232848,鞋靴运动鞋阿迪达斯Adidas Ultraboost,650.9,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-23 07:24:51,2024-07-23 07:18:30,2025-08-05 20:48:01,2025-05-16 21:47:36,650.9,650.9,JD
1b1b696b-6a39-4cad-954b-baffee3d8541,500000195111239972,340000195706277871,文具用品笔记本RhodiaRhodia Webnotebook,444.36,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-06 14:17:02,2025-01-03 02:54:58,9999,9999,444.36,0.0,JD
f1e7a016-46ab-435c-8132-68933350ca34,500000195111239972,320000199806261839,保健运动健康乔山乔山椭圆机,242.84,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-12 21:25:17,2024-11-19 09:17:55,9999,9999,242.84,0.0,JD
f0754582-219e-4a64-92c9-92214983edb9,110000199604119763,220000197807281126,食品酒饮饮料雪碧雪碧青柠味,91.59,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-28 03:30:39,2024-11-26 09:57:05,9999,9999,91.59,0.0,JD
f960f627-8cf7-431f-8ec9-216538ede5dc,110000198306195640,340000195706277871,保健营养补充汤臣倍健汤臣倍健钙片,268.54,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-16 05:24:53,2025-10-24 13:42:30,2026-08-08 08:43:06,2027-12-25 12:23:05,268.54,268.54,JD
3b1961f3-5c58-4310-a319-75e4b6acd132,310000195103225110,340000195706277871,钟表珠宝珠宝宝格丽Bvlgari Serpenti,759.91,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-25 03:32:32,2024-11-03 02:31:09,2025-12-13 02:02:04,2025-12-24 18:28:33,759.91,759.91,JD
0affbc14-99b9-488e-8a5f-137b6dfd8994,420000195903311792,310000195103225110,医药感冒药快克快克片,162.01,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-19 00:34:49,2025-05-16 09:32:06,9999,9999,48.09,0.0,JD
d1800beb-78b9-473f-80b2-fe32823e337a,340000196110176716,350000199312079231,家具厨具沙发曲美U-90 Sectional,305.68,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-10 02:39:38,2025-10-10 09:41:44,9999,9999,305.68,0.0,JD
5d97adc8-3eac-437b-8ad9-d46ca9759517,420000195903311792,420000196712031506,钟表珠宝手表爱彼Audemars Piguet Royal Oak,451.39,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-05 11:17:08,2025-08-24 09:05:06,9999,9999,451.39,0.0,JD
86319bca-c766-4cdc-99d9-18fdd6cf3afc,500000198008232848,420000199505248298,鞋靴靴子SorelSorel Joan of Arctic,886.51,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-10 04:19:33,2025-03-21 09:04:19,9999,9999,886.51,0.0,JD
0be910a4-62b7-4e02-8622-5334a4548bec,650000198704266577,360000196312107157,运动户外健身器材舒华Shuhua Elliptical,688.0,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-02 06:03:03,2024-12-26 15:27:43,9999,9999,688.0,0.0,JD
92cf9a2f-5c93-4095-b46e-e223489bef10,370000196012251570,310000195103225110,家具厨具微波炉格力GMC23BF 23L,228.04,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-30 06:55:10,2024-09-08 12:17:36,9999,9999,228.04,0.0,JD
e54b26d7-cbc6-4461-b7b9-873a501ae90e,370000196012251570,500000195111239972,电脑办公鼠标达尔优P88,265.13,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,265.13,0.0,JD
92f3efc7-473e-482d-9345-4ef90ff82bd2,420000199505248298,640000199212048023,钟表珠宝手表爱彼Audemars Piguet Royal Oak Offshore,711.45,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-11 12:45:28,2024-09-22 07:39:31,9999,9999,711.45,0.0,JD
efa33035-2404-4a87-8873-d0789f2756df,630000195108252323,340000196110176716,母婴婴儿用品宝宝乐宝宝乐婴儿床,43.3,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,43.3,0.0,JD
b0c563a3-8ed0-48f8-a7e9-6625d40796f8,420000199505248298,350000199312079231,女装连衣裙Forever 21Forever 21 Bodycon Dress,522.47,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-25 00:11:48,2025-07-31 13:57:02,2025-06-13 19:21:40,2026-01-16 12:49:51,522.47,522.47,JD
8e4d7926-4a14-433d-8c87-6e1311118f5d,420000195903311792,450000196703256186,食品酒饮零食百事百事烧烤口味,786.45,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-09 07:55:22,2025-12-13 12:45:12,9999,9999,786.45,0.0,JD
e67c156e-0694-4cd9-aec6-15b65a60bd15,350000199312079231,320000199806261839,保健运动健康飞利浦飞利浦剃须刀,410.72,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-12 12:33:23,2024-06-06 22:23:49,9999,9999,410.72,0.0,JD
3e8c01e1-b5af-4dd3-b21b-7482e1fa7fed,450000197402288488,630000195108252323,钟表珠宝手表爱彼Audemars Piguet Millenary,793.65,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-08 14:25:11,2024-11-08 13:02:22,9999,9999,793.65,0.0,JD
2ee41bf8-7cd1-42f9-87de-9684e666d529,420000196712031506,320000199806261839,箱包背包SamsoniteSamsonite GuardIT,581.23,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-27 05:35:51,2024-10-12 01:27:36,9999,9999,581.23,0.0,JD
24638b3b-cf94-4025-a080-f0649ed68cf0,420000195903311792,230000198907202276,保健运动健康博朗博朗电动牙刷,816.0,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-07 06:18:23,2025-04-02 14:15:09,9999,9999,816.0,0.0,JD
9a3f33fa-b50e-45d6-86cc-d18c1ea2ead3,62000019660525105X,310000195103225110,家电冰箱海尔Haier French Door,178.67,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-22 06:36:26,2025-09-29 12:58:27,9999,9999,178.67,0.0,JD
8cc107aa-4f21-48ec-8b7c-201254bf7570,340000195706277871,54000019550707725X,儿童用品婴儿用品安抚奶嘴Philips Avent Pacifiers,63.6,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-07 18:04:09,2024-06-08 23:18:39,9999,9999,63.6,0.0,JD
8827cbe6-9148-4a26-a539-eaaf2ac5cdff,340000198501274355,110000199604119763,母婴婴儿用品好孩子好孩子婴儿推车,691.59,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-30 01:50:33,2024-04-26 10:37:47,9999,9999,691.59,0.0,JD
47849e7e-da62-4d5b-9a24-36b57a320ce7,610000199310275769,500000198008232848,医药维生素钙尔奇钙尔奇咀嚼片,161.35,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-11-06 01:40:55,2025-06-19 20:56:27,9999,9999,161.35,0.0,JD
7806a3a1-0cdc-43cd-bd68-299323eaae6e,370000196012251570,110000198306195640,美妆护肤彩妆NARSNARS口红,384.29,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-31 15:38:14,2025-08-09 22:12:16,2026-01-13 03:44:27,2027-03-13 22:04:53,384.29,384.29,JD
62d3d6b0-c7b6-4691-bb03-b602f0a748b3,54000019550707725X,340000198501274355,钟表珠宝珠宝施华洛世奇Swarovski水晶手链,522.51,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-19 17:03:43,2024-06-14 21:33:39,9999,9999,522.51,0.0,JD
c7e5a3db-c1ea-48f7-8987-68595f7755b1,530000197506034773,610000199310275769,电脑办公显示器AOCU2790PQU,975.36,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-10 02:42:44,2024-12-26 01:12:51,9999,9999,975.36,0.0,JD
2231a32c-8336-47ee-8b78-e7083cc8ebcd,230000198907202276,62000019660525105X,母婴婴儿用品宝宝乐宝宝乐尿布,804.63,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-12-06 21:36:29,2025-07-24 17:28:37,2025-05-22 12:28:20,2026-06-15 13:04:21,804.63,804.63,JD
9eeb1492-accb-49ed-a6ac-1fcff3441d6b,420000199505248298,620000195906244895,鞋靴运动鞋阿迪达斯Adidas NMD,856.78,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-29 17:48:45,2025-12-23 18:33:19,9999,9999,856.78,0.0,JD
821e6923-956e-4543-a670-5449326a86ce,370000196012251570,220000197807281126,文具用品文件夹SmeadSmead Hanging Folder,428.58,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-02-12 05:06:52,2025-10-08 04:25:30,9999,9999,428.58,0.0,JD
aefdbbb2-85df-4934-bb66-b48cb10330f6,21000019810728250X,630000195108252323,箱包手提包CoachCoach Parker,476.68,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-03-04 03:20:12,2024-05-26 01:12:17,9999,9999,476.68,0.0,JD
faaf0238-9eaf-4961-bb19-840f26898089,530000197506034773,500000195111239972,母婴孕妇用品孕期维生素孕期复合维生素,923.78,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-20 00:37:53,2024-06-17 03:50:25,9999,9999,923.78,0.0,JD
fc27af99-39c2-4f53-b1c2-e808e6b2e949,220000197807281126,420000195903311792,家电冰箱LGLG Door-in-Door,486.08,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-09-26 06:00:12,2024-05-26 12:22:57,9999,9999,486.08,0.0,JD
6d01bfcc-b8b2-42e5-9bb1-e8b5595ecdfd,420000199505248298,110000199106014782,手机智能手机华为P50 Pro,739.81,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-30 15:27:13,2025-06-20 18:40:47,9999,9999,739.81,0.0,JD
c73dd525-d5a5-49ea-82d1-53532a4f4388,340000196110176716,420000195903311792,手机手机配件乐心无线充电器,517.39,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-02 16:59:30,2024-07-06 09:28:08,9999,9999,517.39,0.0,JD
67ed110b-1080-4648-8c04-2a7d49a637cc,310000195103225110,320000199806261839,箱包手提包Michael KorsMK Mercer,479.38,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,479.38,0.0,JD
dc116226-e2da-4323-9f86-4faa6c197032,650000198704266577,610000199310275769,"手机平板电脑华为MatePad Pro 12.6""",264.04,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-26 11:58:28,2024-11-07 00:05:27,9999,9999,264.04,0.0,JD
057f7f00-ce48-4100-9ea5-10b3713c5384,340000196110176716,620000196903280203,儿童用品孕妇用品GoodbabyGoodbaby Nursing Pillow,966.23,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-31 01:32:45,2025-02-05 00:47:23,9999,9999,966.23,0.0,JD
436f9d76-db2a-4c00-9110-addbd2f5ea08,110000199106014782,340000198501274355,食品酒饮饮料雪碧雪碧青柠味,286.52,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-18 02:12:12,2025-07-20 20:02:13,2025-05-03 07:57:46,2025-11-14 02:26:52,286.52,286.52,JD
6310ab61-0ce2-48e0-b980-3b8d70ea099a,450000197402288488,420000195903311792,保健运动健康博朗博朗电动牙刷,978.69,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-11 00:13:46,2024-02-14 18:27:01,9999,9999,978.69,0.0,JD
7815c286-2222-4b01-a989-c58849bff473,110000199604119763,370000196012251570,家具厨具沙发曲美Samson Fabric,358.74,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-15 20:55:51,2025-10-16 13:14:47,2025-10-05 16:12:36,2025-01-17 00:39:12,358.74,358.74,JD
744c76aa-bc65-492b-b1b7-8c273f176de0,450000196703256186,420000196712031506,医药止咳药百日咳疫苗百日咳疫苗（组合）,918.94,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-22 20:40:48,2025-08-21 20:24:55,9999,9999,918.94,0.0,JD
4bf533e4-35d4-44b1-b1e1-ff464f30d3b8,530000197506034773,610000199310275769,个护清洁沐浴露力士力士清爽沐浴露,242.93,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,242.93,0.0,JD
0b915820-4940-4364-a918-c6836cbe6299,620000195906244895,500000198008232848,美妆护肤护肤品SK-IISK-II护肤精华,19.36,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-02 17:48:58,2025-05-24 08:14:16,9999,9999,19.36,0.0,JD
8be3bfd0-70a7-4f50-9799-db3144aa07da,310000195103225110,420000199505248298,运动户外健身器材舒华Shuhua Elliptical,602.34,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-06 15:47:38,2025-09-03 15:28:51,2025-09-08 18:44:57,2025-08-07 16:18:33,602.34,602.34,JD
ce98bc69-6865-46ed-87af-e6494a4db86b,620000196903280203,230000198907202276,电脑办公打印机惠普LaserJet Pro MFP M428fdw,879.33,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-10-01 06:26:35,2024-01-09 09:12:55,9999,9999,879.33,0.0,JD
8a2ec1db-2eaf-4491-b4ff-d6aab1e3ef81,340000196110176716,420000199505248298,手机平板电脑小米Mix Fold 2,72.73,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-12-15 12:06:10,2024-11-02 17:43:34,9999,9999,72.73,0.0,JD
83922126-8c6f-428a-bd89-b39cc2a887a6,610000199310275769,620000196903280203,钟表珠宝珠宝周大生周大生钻石耳环,216.96,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-21 21:09:56,2025-02-22 23:21:04,9999,9999,216.96,0.0,JD
a83ee64c-69d3-430a-a256-cf29731f5bd9,620000196903280203,110000198306195640,电脑办公笔记本电脑华硕ZenBook 14 OLED,193.38,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-06 22:56:18,2024-08-03 12:49:05,9999,9999,193.38,0.0,JD
148c6c76-9165-4a13-9bde-f2505d08e238,110000199604119763,110000198306195640,家具厨具沙发全友5025 Recliner,316.2,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,316.2,0.0,JD
86986ea8-5b51-495f-855d-18c4f735662f,630000195108252323,220000197807281126,食品酒饮饮料脉动脉动清新,346.09,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-01 01:45:53,2025-03-30 03:00:01,9999,9999,346.09,0.0,JD
121b73cd-0596-4b55-a199-93fddc072db6,340000196110176716,220000197807281126,女装连衣裙MangoMango Shift Dress,206.94,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-04 06:03:09,2025-04-08 11:20:12,9999,9999,206.94,0.0,JD
00594173-e596-499e-8a57-3871e40a738d,350000199312079231,650000198704266577,美妆护肤护肤品兰蔻兰蔻水光瓶,808.98,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-06-16 13:20:54,2024-12-31 05:06:27,9999,9999,808.98,0.0,JD
840f3ca6-7793-4474-8b26-f1b06839fa60,350000199312079231,62000019660525105X,箱包行李箱SamsoniteSamsonite Omni PC,427.91,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-09 07:22:37,2024-10-05 09:44:59,9999,9999,427.91,0.0,JD
965c6d3c-80d8-48b2-8fa5-c3e3cce75e57,650000198704266577,360000196312107157,箱包背包SamsoniteSamsonite Karissa Backpack,740.74,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-11-22 20:45:11,2025-03-08 03:41:17,9999,9999,740.74,0.0,JD
7bac0a7d-a738-4e4c-95ef-21e73c218f2e,110000199106014782,54000019550707725X,钟表珠宝手表劳力士Rolex Day-Date,623.59,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-06 02:03:39,2024-08-16 03:00:18,9999,9999,623.59,0.0,JD
73d6b699-e0d9-41c3-b86b-8843f1237b29,62000019660525105X,620000195906244895,家电冰箱三星Samsung Twin Cooling,494.12,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,494.12,0.0,JD
dc625e79-cb4b-400d-a4aa-5bc3bdfd78e5,450000197402288488,500000198008232848,医药维生素钙尔奇钙尔奇咀嚼片,944.99,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-09-02 08:49:00,2024-07-04 10:28:34,2024-04-29 03:28:01,2025-02-21 18:32:56,944.99,944.99,JD
7f23b37e-977b-4b96-be39-ac8cfb170edb,500000195111239972,62000019660525105X,手机智能手机苹果iPhone 14 Pro Max,690.74,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-09 17:44:54,2025-10-28 03:40:39,9999,9999,690.74,0.0,JD
916106d9-577b-446f-b8a9-35d7df4494e8,310000195103225110,340000196110176716,保健营养补充菲利普菲利普鱼油,82.82,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-23 13:30:11,2025-03-04 21:22:50,9999,9999,82.82,0.0,JD
3bb333d9-f9c6-4fb1-b674-bff9b2341c86,610000199310275769,62000019660525105X,个护清洁洗发水潘婷潘婷水润保湿,315.64,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,315.64,0.0,JD
d778e335-360c-4556-80a6-9209d9ff3b7b,230000198907202276,630000195108252323,鞋靴靴子Dr. MartensDr. Martens 1461,129.32,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-23 06:10:45,2025-12-24 01:41:33,9999,9999,61.31,0.0,JD
5de889f6-336d-4989-aa93-b86c0efb39ce,330000199103075978,650000198704266577,儿童用品婴儿用品贝亲Pigeon Teat,536.36,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-23 06:41:47,2024-05-30 11:08:17,9999,9999,536.36,0.0,JD
224cd5ae-6f80-4b06-a931-4df76dc01900,54000019550707725X,370000196012251570,手机智能手机华为P50 Pro,856.87,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-02-14 04:01:30,2025-02-20 22:59:20,2025-01-07 05:48:23,2025-09-25 18:11:47,856.87,856.87,JD
195a7668-4c31-4397-a855-0cca2ac041db,340000198501274355,500000195111239972,保健运动健康迪卡侬迪卡侬跑步机,421.63,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,421.63,0.0,JD
4ce4d7ee-e4d7-43ac-ba57-07d733d222f0,420000196712031506,230000198907202276,电脑办公笔记本电脑苹果MacBook Pro 14 M1 Pro,665.26,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-01-02 15:50:09,2025-08-04 12:08:18,9999,9999,665.26,0.0,JD
b0b9b554-196d-4cef-bd67-080cfc34b685,370000196012251570,330000199103075978,手机手机配件乐心运动耳机,133.83,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-03-28 04:18:31,2024-11-14 06:15:38,2025-09-08 08:14:16,2025-07-29 03:51:25,133.83,133.83,JD
247cea27-9f95-4c12-ba09-f181e3d40137,62000019660525105X,370000196012251570,箱包背包SamsoniteSamsonite Karissa Backpack,646.4,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-05-07 11:32:26,2025-07-10 19:03:10,9999,9999,646.4,0.0,JD
6cc609ce-c7d5-4bb7-8096-6ceaad904962,650000198704266577,220000197807281126,家电洗衣机海尔Haier Dual Drum,802.07,2024-08-20 03:49:00,2024-08-20 03:49:00,9999,9999,9999,9999,802.07,0.0,JD
6fa46cd6-0947-4cba-b144-81113b427990,620000196903280203,610000199310275769,鞋靴运动鞋耐克Nike Free Run,447.51,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-06-12 22:47:22,2024-02-05 20:45:07,9999,9999,447.51,0.0,JD
bf496525-90de-4b70-b4a2-c9b6623c9b7c,360000196312107157,320000199806261839,钟表珠宝手表万国IWC Pilot's Watch,590.66,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-08-09 06:44:01,2024-02-27 14:18:15,9999,9999,590.66,0.0,JD
ecb46fc4-82f4-4a05-abe5-11c553617913,62000019660525105X,110000199604119763,家具厨具微波炉松下NN-GT35HB 30L,303.31,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-24 16:10:43,2025-05-04 00:15:06,9999,9999,303.31,0.0,JD
e341b1e3-9b71-4bcd-820e-2907868a4aea,420000199505248298,650000198704266577,钟表珠宝手表劳力士Rolex Day-Date,929.65,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-08-04 14:55:14,2024-04-29 01:31:14,9999,9999,929.65,0.0,JD
a8215e0f-e30b-4fb5-a367-d5733ea499a9,350000199312079231,500000198008232848,箱包背包OspreyOsprey Daylite Plus,46.56,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-07-03 13:05:43,2024-05-26 09:20:00,9999,9999,46.56,0.0,JD
5784073d-b0d5-4994-a262-1ec826a493f9,330000199103075978,220000197807281126,家电洗衣机LGLG Front Load,574.47,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-07-31 13:44:23,2024-11-04 22:44:05,9999,9999,574.47,0.0,JD
70381497-cd7c-4f38-817a-5edff827b05b,360000196312107157,500000195111239972,运动户外健身器材迪卡侬Decathlon Dumbbells,325.18,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-10-23 15:41:54,2025-05-28 21:42:52,9999,9999,325.18,0.0,JD
e47b42fa-62f4-438d-a667-c90a0e4f4685,62000019660525105X,450000196703256186,运动户外健身器材博朗Braun Food Processor,437.73,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-04-01 21:59:43,2025-05-30 09:43:01,9999,9999,437.73,0.0,JD
52a90819-1d9c-4316-9fa9-d2455a5401dc,110000199604119763,320000199806261839,手机智能手机小米Mi 13 Pro,979.02,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-04-16 03:44:47,2025-12-29 07:19:23,9999,9999,979.02,0.0,JD
ce917698-3182-4a0c-9fe2-49d8733481b0,230000198907202276,420000199505248298,医药感冒药快克快克咳嗽药水,346.23,2024-08-20 03:49:00,2024-08-20 03:49:00,2024-05-16 11:43:31,2025-07-03 03:03:42,2025-10-30 20:19:24,2025-04-18 20:18:00,346.23,346.23,JD
cbf44c73-174a-4cb8-9d63-5b5c38b18849,110000199106014782,310000195103225110,家具厨具餐桌全友XJ-005 Rectangle,241.6,2024-08-20 03:49:00,2024-08-20 03:49:00,2025-01-04 04:08:26,2025-02-22 22:49:32,9999,9999,241.6,0.0,JD
