ID,Total_Count_TB,Refund_Only_Count_TB,Rental_Not_Returned_Count_TB,Partial_Payment_After_Receipt_Count_TB,Payment_Without_Delivery_Count_TB,Amount_of_Loss_TB
310000200406049920,41,0,0,0,1,696.82
310000195506137676,53,0,0,3,2,2223.77
150000196611031966,35,0,0,0,1,621.17
610000195006028685,41,0,0,2,2,1498.7399999999998
140000195612206311,34,0,0,0,2,1114.14
220000199410083796,44,0,0,1,1,825.77
330000200503023144,42,0,0,0,2,467.03
350000196901311592,37,0,0,2,1,1587.26
430000200102078746,43,0,0,0,2,478.27
360000195902121085,30,0,0,0,0,0
450000198504231946,33,0,0,0,0,0
410000195705031747,40,0,0,0,3,781.5999999999999
640000200604201205,29,0,0,0,2,652.3
33000019940709393X,27,0,0,0,3,1568.6000000000001
360000195812249835,25,0,0,0,0,0
370000197408185658,44,0,0,0,0,0
320000199904289907,30,0,0,1,3,2748.3
650000199203170643,53,0,0,0,3,1843.2599999999998
31000019860721606X,31,0,0,0,1,110.71
370000197010012837,40,0,0,1,3,1050.8899999999999
510000196108236179,46,0,0,2,5,2282.5
330000199405231673,36,0,0,1,4,1638.46
220000196908209452,41,0,0,0,5,1258.62
37000019560330975X,40,0,0,1,3,2384.62
370000198111039638,47,0,0,0,3,921.8199999999999
330000199607217044,40,0,0,0,4,799.7
650000199107223880,38,0,0,0,4,2766.0
350000200001080783,37,0,0,0,0,0
320000198809040607,37,0,0,1,3,1751.93
350000195203116875,38,0,0,0,3,1562.56
430000200505134394,34,0,0,0,4,911.2099999999999
210000199612255494,35,0,0,0,1,326.52
340000200609265741,33,0,0,0,1,873.49
540000197712196804,35,0,0,1,0,400.66
360000197007075923,38,0,0,2,2,1419.18
340000199607267369,41,0,0,2,3,2163.89
630000195711094091,40,0,0,0,0,0
610000198512161845,48,0,0,0,5,2080.02
310000198110093180,32,0,0,0,3,1746.0900000000001
500000197901248768,41,0,0,1,0,609.62
650000199707136094,42,0,0,1,0,694.3299999999999
350000196905038239,43,0,0,1,3,2285.42
620000196605293567,36,0,0,1,4,2494.8300000000004
130000195408183608,31,0,0,0,0,0
350000195405216188,31,0,0,0,3,1373.1100000000001
520000200509229632,40,0,0,0,2,834.6600000000001
310000197905293632,39,0,0,1,0,698.76
530000195202241504,44,0,0,1,3,2145.67
430000198805132964,44,0,0,0,3,1209.98
330000198108027604,38,0,0,0,1,131.02
150000195602129975,41,0,0,0,0,0
420000198811102655,43,0,0,1,3,1927.86
420000196409230836,48,0,0,1,6,3227.8700000000003
440000196403209896,27,0,0,0,2,1277.54
340000195912300366,42,0,0,0,3,1871.67
430000197908012661,38,0,0,2,1,1346.72
620000200102115346,46,0,0,2,6,4574.91
220000200502169568,36,0,0,0,3,1651.56
310000199707069209,34,0,0,2,1,833.52
430000196205139151,31,0,0,0,2,647.92
450000196806285457,48,0,0,2,3,3190.63
620000198609138715,44,0,0,2,5,3175.65
540000196201087249,46,0,0,0,1,933.07
530000197810069663,49,0,0,0,4,1492.26
35000019810107572X,35,0,0,2,1,1284.19
500000196310187305,41,0,0,1,0,71.63000000000001
520000198001285924,36,0,0,0,2,1024.7
440000198610167317,44,0,0,0,4,1840.7199999999998
220000195312069239,50,0,0,1,2,1849.98
130000199206261936,46,0,0,2,3,3915.75
53000019730601097X,44,0,0,2,2,2309.95
430000199905098825,43,0,0,1,2,1910.84
350000199911156323,40,0,0,2,3,3109.2000000000003
530000195203263502,29,0,0,0,2,1003.02
540000196508168481,41,0,0,1,2,1524.5
210000198405206599,42,0,0,1,2,1926.6599999999999
610000196702102935,31,0,0,2,1,1028.86
63000020010505101X,41,0,0,1,2,1284.05
630000199004230208,34,0,0,0,3,1570.7499999999998
220000199811242065,46,0,0,2,2,1880.22
140000200410191864,39,0,0,0,0,0
41000019980224059X,39,0,0,1,2,2082.38
440000195504183168,34,0,0,1,4,2926.2299999999996
150000198212061753,41,0,0,2,6,3608.9200000000005
320000196101161498,38,0,0,2,3,2023.0400000000002
310000195810027199,44,0,0,1,2,1303.98
500000198205125398,42,0,0,1,5,1673.75
150000197608095736,38,0,0,2,0,1006.08
410000195206258322,34,0,0,1,0,720.25
630000197002165626,41,0,0,0,2,958.47
230000199407208019,44,0,0,1,2,1924.6399999999999
630000198706141344,28,0,0,0,2,753.25
230000199604219294,38,0,0,0,2,1026.1299999999999
610000198402086012,48,0,0,2,1,1702.18
110000200005100353,33,0,0,0,2,285.04999999999995
130000199512207997,40,0,0,0,3,2087.2400000000002
640000197709233831,42,0,0,1,1,961.1999999999999
360000197606019288,43,0,0,0,3,1745.6400000000003
540000195407068284,61,0,0,2,3,2607.1899999999996
330000195502277106,35,0,0,1,1,1147.0
120000198505196285,28,0,0,0,2,779.3499999999999
410000195203094510,35,0,0,0,2,531.08
520000199708155167,32,0,0,1,0,254.28
370000195807061354,49,0,0,2,1,617.22
320000195802248612,40,0,0,1,1,498.54
410000195506211438,47,0,0,0,5,2213.37
450000198902043991,41,0,0,0,1,809.53
23000019711109886X,29,0,0,0,2,889.25
630000200309133607,46,0,0,1,3,1901.2800000000002
620000196711205735,41,0,0,1,1,1230.75
630000197209307767,33,0,0,0,3,2350.55
350000199805053267,39,0,0,0,1,568.58
620000200307275941,36,0,0,1,0,809.98
34000019990117549X,30,0,0,1,1,1142.8200000000002
110000198905281436,35,0,0,0,3,2005.65
620000198102247373,41,0,0,3,0,830.3399999999999
630000198712130860,38,0,0,1,2,1816.27
440000196907132183,31,0,0,0,1,458.17
220000199105153938,49,0,0,4,2,3135.3199999999997
460000195904102519,49,0,0,1,4,2771.19
360000196602280222,44,0,0,0,6,3182.9999999999995
450000196412079458,41,0,0,1,2,1709.03
650000199401048657,38,0,0,0,2,1373.1599999999999
430000195406240147,37,0,0,1,2,995.8900000000001
370000200004220132,42,0,0,1,1,564.31
430000198002199241,42,0,0,2,1,1695.5000000000002
620000199511112060,28,0,0,2,0,1264.63
440000195806156210,39,0,0,0,4,1418.92
230000196909123943,36,0,0,0,0,0
410000199803100871,42,0,0,1,3,1856.81
460000200305078610,31,0,0,0,1,623.79
220000199302232571,39,0,0,0,2,478.32000000000005
510000195603041956,42,0,0,1,1,534.59
150000197104185922,43,0,0,1,1,1301.87
460000198312287808,48,0,0,1,3,1500.28
43000019610122911X,44,0,0,1,1,1057.01
370000198606217950,30,0,0,1,0,501.4
340000198209296426,29,0,0,0,5,2170.59
330000199404178372,38,0,0,0,2,1420.89
110000195703116973,43,0,0,1,5,2598.06
610000197212097285,40,0,0,0,3,1454.1399999999999
22000019900818381X,36,0,0,2,2,1832.69
540000199805145239,44,0,0,0,5,2707.89
520000195611044497,35,0,0,2,3,2501.8399999999997
340000196111237226,48,0,0,0,0,0
320000197409160779,31,0,0,1,1,599.83
540000199104241201,51,0,0,1,1,769.5799999999999
420000198511011970,29,0,0,0,2,1543.45
520000199905207501,30,0,0,2,1,1697.1599999999999
650000198502051682,35,0,0,1,1,660.0300000000001
650000197612280676,39,0,0,1,2,1579.35
640000196105273475,29,0,0,0,1,97.14
450000195505119960,34,0,0,1,0,176.44
150000196908105831,36,0,0,1,2,1953.5500000000002
130000198701202779,42,0,0,0,2,211.23000000000002
510000198711277118,37,0,0,0,2,458.35
650000197204232229,32,0,0,0,1,654.99
320000197909291708,36,0,0,0,1,878.92
11000019561101526X,36,0,0,0,1,608.05
21000019580502300X,36,0,0,0,4,2003.4
410000199606231901,38,0,0,0,1,911.74
220000196705138092,49,0,0,0,1,573.9
540000197105147816,43,0,0,1,4,2393.5699999999997
630000199910024043,35,0,0,0,0,0
210000196003270222,32,0,0,3,2,2819.21
330000196807096685,47,0,0,0,2,1208.51
530000196703245241,31,0,0,1,0,745.1400000000001
310000195405296205,48,0,0,0,0,0
360000196712044183,35,0,0,0,3,1272.81
340000200106113009,48,0,0,0,4,1939.37
530000198206100366,46,0,0,0,3,1911.29
360000196401220995,41,0,0,1,3,1714.3899999999999
33000019520306213X,40,0,0,0,0,0
340000197907312628,51,0,0,3,1,1598.3
110000198105145962,37,0,0,0,4,2298.9700000000003
500000196807045118,47,0,0,0,2,700.1800000000001
360000198412034935,31,0,0,1,2,1316.8600000000001
450000198405206534,31,0,0,0,0,0
330000199008109068,39,0,0,0,1,488.01
430000195807209167,41,0,0,1,1,1127.02
230000195110104827,34,0,0,0,3,2217.39
460000197208044879,32,0,0,0,2,988.75
63000019690719745X,38,0,0,0,3,2364.4700000000003
230000196907315896,27,0,0,0,0,0
630000197809091015,58,0,0,0,1,708.68
140000199407244181,44,0,0,0,6,3455.9900000000002
220000199905189816,34,0,0,0,1,961.79
210000198608088772,36,0,0,3,1,1537.78
330000198505055246,40,0,0,0,3,2165.1800000000003
620000200309057219,37,0,0,0,4,2194.59
130000198706174594,48,0,0,4,1,1790.79
220000195302069577,34,0,0,1,0,333.0300000000001
430000199407015273,39,0,0,2,2,2092.48
530000198706045535,35,0,0,1,0,453.0199999999999
22000019671127850X,32,0,0,0,0,0
420000198002276452,37,0,0,1,1,658.6599999999999
210000195304112872,41,0,0,0,2,1009.65
330000195211090894,32,0,0,1,1,1116.2
220000200201177724,39,0,0,0,0,0
220000198406281699,45,0,0,0,3,1919.03
110000196412087417,41,0,0,0,2,1645.19
140000195605091413,39,0,0,2,0,680.73
140000195705213115,42,0,0,1,2,2377.06
330000195607056510,35,0,0,2,1,1736.16
610000195309303007,36,0,0,2,4,2924.24
23000019780401442X,41,0,0,0,3,1557.87
43000019790318531X,38,0,0,0,2,1395.6100000000001
540000195301080349,35,0,0,2,0,986.1800000000001
340000195302067552,43,0,0,1,2,866.42
610000197203026119,45,0,0,1,2,1044.12
650000198205144014,43,0,0,1,4,2221.13
630000199509302553,38,0,0,0,2,1833.0
610000196611088584,46,0,0,0,3,1624.73
360000196711034346,42,0,0,1,2,1302.7399999999998
150000200611288744,26,0,0,2,2,2093.2
330000196111163800,37,0,0,0,4,3080.1200000000003
350000199108297995,39,0,0,1,4,3061.36
310000196509064059,44,0,0,1,1,1152.34
530000200309266393,23,0,0,0,2,1123.06
460000199902138997,35,0,0,0,1,817.23
370000199608128024,28,0,0,0,2,1101.85
510000195205246155,49,0,0,0,6,3055.27
640000197309217066,45,0,0,1,1,1404.87
530000195309266410,34,0,0,0,2,1130.24
46000019750805696X,26,0,0,1,3,1197.9199999999998
50000019701221084X,33,0,0,0,3,1925.63
610000195912157681,34,0,0,2,0,870.25
110000199508090593,31,0,0,1,5,3170.54
640000195509075446,50,0,0,2,0,1213.04
320000197102276515,54,0,0,2,5,3438.82
630000200010018823,41,0,0,0,0,0
32000019540704293X,38,0,0,0,2,562.41
620000199312110564,42,0,0,1,2,1584.95
230000198703062494,27,0,0,0,1,278.55
120000197711279554,40,0,0,1,0,782.14
220000197810247068,47,0,0,0,2,814.65
140000199804295185,36,0,0,1,1,868.9399999999999
640000199510031887,50,0,0,2,4,1665.6100000000001
500000200411053161,31,0,0,0,0,0
640000196802085998,34,0,0,0,0,0
540000200310239722,45,0,0,0,3,910.23
650000197609244711,34,0,0,0,2,1516.87
340000197507074835,41,0,0,1,0,451.67999999999995
460000196109023576,43,0,0,1,4,1671.79
320000199406067236,39,0,0,1,1,208.88
110000196903028227,49,0,0,2,0,1128.35
310000198802263814,44,0,0,1,3,1095.6999999999998
450000195906164244,40,0,0,0,1,791.71
410000196203137108,31,0,0,0,3,1395.09
540000196007161484,47,0,0,1,2,1492.1299999999999
64000019580602395X,33,0,0,0,2,1653.5900000000001
320000195308307525,42,0,0,0,2,1452.07
340000200511258383,43,0,0,1,1,787.06
220000197408156125,40,0,0,2,2,1644.0700000000002
620000198607179521,40,0,0,0,2,1116.32
37000020001123193X,39,0,0,0,2,689.64
430000197412281817,39,0,0,0,2,1142.8000000000002
440000197710069533,31,0,0,1,2,1265.52
610000196104174154,37,0,0,2,3,2262.13
460000196907097318,45,0,0,1,1,1430.84
320000195011282179,42,0,0,1,4,1824.5299999999997
540000200003278035,34,0,0,1,2,1971.9699999999998
110000196608036160,42,0,0,1,2,1414.85
640000195212244560,42,0,0,1,1,1193.81
360000197307095555,31,0,0,0,1,235.67
35000019790501598X,47,0,0,3,0,1263.21
530000196006031707,48,0,0,2,4,2427.31
110000199207282911,44,0,0,1,2,1895.5700000000002
540000198007138638,39,0,0,0,2,1093.81
130000197305287948,40,0,0,0,4,1617.18
210000195406066678,44,0,0,0,0,0
500000196108068740,39,0,0,0,3,961.38
330000196503161505,46,0,0,1,3,2231.91
150000196905026863,20,0,0,0,0,0
330000196401210847,26,0,0,1,2,1743.0900000000001
220000198902184695,39,0,0,0,4,1595.44
110000199109222034,40,0,0,0,2,1430.29
110000196906144362,36,0,0,0,3,1806.8700000000001
310000197912255087,42,0,0,1,1,780.48
450000199310215256,53,0,0,1,2,1825.5200000000002
140000195905307298,29,0,0,0,2,619.61
130000196303048180,37,0,0,1,2,2037.11
610000197406267166,43,0,0,0,4,1699.57
150000199803154948,52,0,0,3,3,2672.59
360000198004139359,51,0,0,2,1,2118.87
420000199406298257,37,0,0,2,2,2276.52
430000198407236434,36,0,0,2,2,1329.0899999999997
140000196309219173,45,0,0,1,2,1306.93
520000197007308862,38,0,0,0,4,1962.5
530000197110198886,34,0,0,1,1,1525.03
650000196102124935,47,0,0,0,1,597.11
510000197706049394,39,0,0,0,2,670.03
230000196703210240,34,0,0,0,2,759.4300000000001
340000199909280892,42,0,0,1,1,419.11000000000007
15000019601123038X,31,0,0,0,1,163.77
220000200107250219,25,0,0,0,1,664.23
620000197401191125,31,0,0,0,1,439.11
150000196602274886,39,0,0,2,2,1805.1599999999999
450000196909267884,37,0,0,0,4,1862.5099999999998
530000197210309256,45,0,0,1,2,780.79
610000197208244924,39,0,0,1,6,3139.5299999999997
630000195011072289,37,0,0,0,0,0
140000196209094385,33,0,0,1,3,1958.47
62000019871124969X,43,0,0,1,1,835.71
150000196611283506,37,0,0,2,3,1758.78
650000199711178633,32,0,0,0,3,1831.5900000000001
230000199711291208,43,0,0,0,3,1420.25
53000019760310100X,48,0,0,2,5,3200.8999999999996
650000197402202880,31,0,0,1,1,388.75
440000196205316113,41,0,0,1,2,1648.04
430000195807188183,43,0,0,2,5,4861.630000000001
360000198802157746,39,0,0,0,1,590.34
410000199005039447,34,0,0,0,1,590.02
450000199710094836,39,0,0,1,5,2179.9
540000199712132201,43,0,0,1,2,1422.3600000000001
220000195112132707,44,0,0,0,1,522.67
220000198205013655,44,0,0,0,4,2292.61
450000197301258263,36,0,0,1,2,858.37
430000195101107476,33,0,0,0,1,730.37
370000196412178536,36,0,0,2,4,3269.35
340000195305116030,38,0,0,0,0,0
110000199604274368,40,0,0,0,2,420.49
430000200307263830,42,0,0,2,3,2511.02
500000196104173340,41,0,0,0,3,2323.79
44000019860220996X,30,0,0,1,2,1037.3
330000197203243589,39,0,0,1,0,473.09
360000199906273308,37,0,0,1,2,1660.53
350000200509133655,38,0,0,0,1,665.77
340000198603274436,37,0,0,1,4,2652.34
530000198711122232,33,0,0,1,1,950.37
530000196005118528,46,0,0,1,3,2734.14
460000195211291695,39,0,0,0,3,1205.06
510000196907056123,39,0,0,0,0,0
65000019640120306X,37,0,0,1,0,639.28
44000020031211476X,43,0,0,2,0,858.5999999999999
650000198202250436,29,0,0,0,0,0
220000199303105160,37,0,0,1,5,3682.43
420000198111279249,36,0,0,0,0,0
350000198009241262,37,0,0,0,2,891.13
43000019660214603X,28,0,0,0,2,731.25
210000196811142616,41,0,0,2,3,2332.86
510000197903190880,44,0,0,2,2,1616.9300000000003
120000197806119342,32,0,0,0,1,853.65
440000196801306130,34,0,0,0,1,905.06
420000196504194036,32,0,0,0,0,0
36000020041208190X,49,0,0,0,3,2056.57
510000198401255183,37,0,0,1,5,3413.51
510000195301212668,38,0,0,0,5,1844.42
110000196801229634,43,0,0,0,1,841.25
360000197806257280,44,0,0,1,1,949.4200000000001
140000197912215059,38,0,0,0,4,1499.0
370000200207013504,40,0,0,0,0,0
500000195603208267,31,0,0,0,2,898.17
320000195303230725,40,0,0,0,3,1632.6899999999998
440000199712045227,44,0,0,0,3,1069.41
110000196703128100,24,0,0,2,0,1151.04
230000197405163102,47,0,0,0,3,1716.1299999999999
450000196601317347,36,0,0,0,0,0
220000200501159915,36,0,0,0,0,0
23000019610819117X,35,0,0,0,0,0
450000199201037040,28,0,0,1,0,498.04999999999995
540000195707244913,44,0,0,2,2,1368.46
140000196505033106,38,0,0,0,2,1781.2
150000196209169932,38,0,0,0,3,1533.67
650000196808159339,41,0,0,1,4,2180.01
120000195904057756,31,0,0,1,1,351.09999999999997
510000198507050661,43,0,0,1,0,588.5699999999999
410000196101247269,41,0,0,1,2,1543.35
210000196504200273,32,0,0,0,2,1129.62
33000019730309180X,39,0,0,0,0,0
450000198711264302,51,0,0,0,2,1533.0900000000001
510000199703073822,36,0,0,0,2,1325.63
440000198302210010,38,0,0,0,2,104.66
32000019580727879X,43,0,0,1,2,2546.3
520000199308218560,38,0,0,1,2,1748.6200000000001
210000196706034082,35,0,0,1,1,1383.07
35000019860129198X,45,0,0,2,4,2850.0
220000200005227886,43,0,0,2,1,1976.12
150000198106031681,36,0,0,0,1,862.47
310000199911255447,38,0,0,0,3,2321.36
500000196512229614,28,0,0,0,0,0
330000200008203463,39,0,0,0,3,2248.99
510000196701093703,49,0,0,0,1,107.71
420000195703163297,48,0,0,0,1,240.64
130000196810155407,36,0,0,0,2,1029.6999999999998
130000200301212572,30,0,0,0,4,2209.67
520000196402138029,39,0,0,1,0,500.66999999999996
310000195408096890,35,0,0,1,2,1932.6099999999997
130000195304090060,47,0,0,1,4,3149.62
410000195802255742,33,0,0,0,2,1455.76
37000019610614846X,35,0,0,1,6,4221.549999999999
460000196305117393,40,0,0,2,3,3261.23
430000197006014633,37,0,0,0,1,288.11
140000197809140060,38,0,0,0,3,1471.4099999999999
540000197704031006,49,0,0,1,4,1225.94
120000199708246099,54,0,0,0,3,1533.93
640000198502097347,39,0,0,3,2,2653.21
520000199701155906,34,0,0,1,2,1778.5
540000195407249149,46,0,0,0,2,791.59
640000195010125256,41,0,0,0,0,0
420000197907049794,40,0,0,2,3,1894.56
650000196203033960,38,0,0,0,1,457.59
13000019810624451X,35,0,0,1,2,1290.9399999999998
12000019950808358X,34,0,0,0,2,1175.28
120000199309041053,36,0,0,0,0,0
110000196312142298,34,0,0,0,4,1626.64
530000199609054100,38,0,0,1,1,881.7099999999999
310000196506030179,41,0,0,1,2,1949.31
520000196206089346,31,0,0,0,4,2140.1000000000004
150000196812287159,28,0,0,0,1,88.12
140000198010296122,39,0,0,0,4,1183.25
64000019630317075X,35,0,0,2,1,606.9499999999999
540000200103012568,47,0,0,0,2,1416.18
500000198210269732,44,0,0,0,4,2371.46
310000197304115072,33,0,0,0,2,1155.8
310000197705170312,47,0,0,0,2,1003.4300000000001
320000199801013502,46,0,0,0,1,154.07
370000197003233463,41,0,0,0,1,712.72
420000197607234947,41,0,0,1,1,979.46
640000198512109276,37,0,0,1,1,921.96
510000195309248892,28,0,0,0,1,796.38
620000199707241227,34,0,0,1,3,1856.9499999999998
330000195105033714,35,0,0,1,1,1286.93
530000198909167591,39,0,0,0,2,994.99
360000195803050103,35,0,0,0,1,652.81
140000199310186210,39,0,0,0,4,2118.43
330000200106282206,41,0,0,2,2,1783.9400000000003
640000197311277666,36,0,0,0,2,434.47
370000199404066351,41,0,0,1,3,1556.59
430000200403053307,49,0,0,0,3,1562.6
54000019620416908X,43,0,0,0,2,544.55
230000200507043691,43,0,0,0,1,874.64
510000195304031168,43,0,0,0,2,208.94
420000198802288670,45,0,0,0,3,2393.72
520000195905160784,36,0,0,2,2,1740.67
64000019600402703X,41,0,0,3,2,1249.58
630000199401159521,41,0,0,2,3,2299.87
430000195106198020,31,0,0,1,2,2058.96
210000196110225734,34,0,0,1,1,1216.6999999999998
630000199612015309,36,0,0,0,2,1244.14
120000195707099973,29,0,0,1,0,703.4000000000001
510000197510191014,38,0,0,0,3,854.38
450000195211243501,53,0,0,1,3,1542.39
540000199004160623,49,0,0,0,3,1805.83
340000200611232455,26,0,0,0,2,638.67
650000196212299912,43,0,0,1,3,2647.41
360000196502217381,45,0,0,0,1,261.79
540000199510314824,43,0,0,1,0,358.41999999999996
230000195304095180,39,0,0,2,0,826.1700000000001
620000196202016311,37,0,0,4,1,1599.54
420000198702054914,54,0,0,0,1,994.81
420000195306300147,37,0,0,0,1,188.96
430000198807208053,41,0,0,2,0,1134.81
130000197303058949,36,0,0,2,5,3198.6499999999996
630000200003301348,40,0,0,1,1,449.48999999999995
230000199208010536,42,0,0,1,2,1157.46
530000198711114793,35,0,0,0,1,798.78
630000195204019855,47,0,0,1,1,995.52
330000199112119485,31,0,0,0,1,505.9
450000195401226315,34,0,0,0,1,143.96
420000197501263141,44,0,0,0,1,590.84
130000196204140918,49,0,0,0,1,954.12
450000198207213063,35,0,0,0,1,301.94
420000196709023601,40,0,0,1,2,1858.62
430000197604058441,48,0,0,0,1,55.05
320000199107083463,37,0,0,0,0,0
220000199804066008,35,0,0,0,2,583.78
370000196108021075,34,0,0,0,2,1035.78
520000197604157978,37,0,0,1,0,174.31
650000195109085567,48,0,0,0,5,1887.2500000000002
360000195903037571,25,0,0,0,2,433.28999999999996
460000196110186137,46,0,0,1,3,2502.9300000000003
510000198108041362,40,0,0,0,1,938.83
420000197712038577,28,0,0,1,0,21.010000000000005
450000197212137670,38,0,0,0,4,1355.75
610000195112145017,34,0,0,1,1,292.5
610000195303176115,43,0,0,1,1,590.49
370000200303265752,42,0,0,3,1,1285.59
320000200305145536,32,0,0,1,2,1738.4100000000003
410000199111069463,46,0,0,1,1,264.24
140000199204086427,30,0,0,0,2,859.6999999999999
510000195105217488,41,0,0,1,1,1020.22
440000197009116848,27,0,0,0,2,1169.31
36000019810619093X,31,0,0,0,1,500.7
110000196302075634,43,0,0,1,3,1279.2500000000002
220000199002204544,42,0,0,1,4,2585.6800000000003
420000195502285386,35,0,0,0,3,1670.3600000000001
540000195203310534,43,0,0,1,1,1132.15
330000199410011704,32,0,0,1,2,1133.77
130000196602179121,39,0,0,0,5,2697.79
610000198207308724,30,0,0,1,0,336.50000000000006
500000198906011756,34,0,0,0,2,1373.56
510000196109257107,44,0,0,0,0,0
440000198601053422,36,0,0,1,1,816.8199999999999
460000199507057759,33,0,0,0,4,1527.02
140000199312291209,38,0,0,0,1,785.55
430000195906164443,38,0,0,1,1,592.89
440000200612307213,47,0,0,0,3,348.4
360000197009099750,43,0,0,1,2,1857.4899999999998
110000195611110443,39,0,0,2,1,1749.9499999999998
460000195701213868,51,0,0,1,1,318.02
620000200502116575,31,0,0,1,1,974.49
540000199506143356,41,0,0,0,1,211.23
530000199911102046,41,0,0,1,0,516.3
340000200109268401,40,0,0,1,4,2633.0000000000005
110000195103052769,38,0,0,1,2,1038.78
610000195005120439,38,0,0,1,2,635.9599999999999
320000198801133876,35,0,0,1,3,1895.14
620000198105195687,45,0,0,1,2,1635.08
610000197906260235,29,0,0,0,2,1223.56
500000200510302514,43,0,0,0,1,290.43
220000197003053144,31,0,0,0,3,1558.2099999999998
150000198601086997,34,0,0,0,3,1145.01
460000198101171629,43,0,0,0,0,0
440000196806176486,43,0,0,0,5,2814.3
520000196201258665,35,0,0,0,2,1316.81
420000195506095512,45,0,0,1,3,2576.55
530000199302041276,41,0,0,1,5,2832.39
120000197511018026,35,0,0,0,3,494.54
230000199212025503,40,0,0,0,2,992.22
360000195507082821,37,0,0,1,0,32.239999999999995
12000019940805460X,38,0,0,1,0,480.27
340000196409290345,34,0,0,0,2,509.96
520000200012140640,36,0,0,1,0,341.15000000000003
42000019500607300X,34,0,0,1,2,1149.39
520000199107073449,31,0,0,0,1,843.48
520000195806038214,40,0,0,1,1,1200.13
520000197204153206,47,0,0,1,3,2085.24
210000198311049115,30,0,0,1,0,209.74
650000195310223749,26,0,0,1,2,974.7100000000002
110000197107012106,38,0,0,1,2,1108.53
420000195211120047,31,0,0,1,1,206.96
360000198408100944,41,0,0,1,0,410.97
370000196703313785,41,0,0,0,1,355.08
34000019770215227X,37,0,0,1,2,1823.3200000000002
620000196604133342,29,0,0,0,0,0
320000197404067081,34,0,0,2,0,941.13
640000195609196288,47,0,0,0,4,2476.68
43000020020522702X,30,0,0,1,0,256.57
34000019870922041X,38,0,0,0,0,0
460000199402266183,31,0,0,0,3,1035.44
150000196710228086,31,0,0,0,2,722.55
330000196103309507,46,0,0,1,2,1185.78
430000196201218899,45,0,0,1,1,759.01
340000196701112247,31,0,0,1,1,642.37
650000197404214973,34,0,0,0,5,2659.96
500000197111091508,32,0,0,0,4,2466.55
370000200405172522,35,0,0,1,2,1173.74
12000019550511758X,36,0,0,1,2,1528.65
350000196706121195,34,0,0,0,0,0
340000196504148208,38,0,0,1,2,948.6899999999999
420000199911216902,40,0,0,1,3,2583.82
320000200402056674,46,0,0,1,2,1041.13
340000198203280159,31,0,0,0,0,0
450000195802181947,50,0,0,0,4,1867.66
320000197401122129,34,0,0,1,2,1615.83
530000196306274938,37,0,0,1,1,979.0699999999999
650000197212026097,35,0,0,0,0,0
230000196010232148,44,0,0,2,2,1329.0
210000195512162030,36,0,0,2,0,737.5100000000001
120000195505076458,36,0,0,0,1,94.17
340000197304099004,40,0,0,2,0,351.55
440000200301198881,35,0,0,0,3,1686.4899999999998
210000197012035456,43,0,0,0,0,0
520000195601182968,36,0,0,0,2,515.8
440000199309115627,34,0,0,0,2,625.38
530000198706258899,46,0,0,1,5,2540.46
420000197409282307,49,0,0,0,2,1165.98
540000200602179290,40,0,0,1,4,1875.3100000000002
140000200210266497,32,0,0,0,6,2225.82
530000200407200718,40,0,0,5,1,2077.29
110000199403037438,45,0,0,0,5,2102.48
120000199611153267,44,0,0,3,2,3058.5699999999997
110000195910312459,35,0,0,0,0,0
460000196008103817,34,0,0,1,0,451.77000000000004
420000198102203816,48,0,0,1,3,2693.1499999999996
440000199103299870,34,0,0,0,2,654.37
430000200407147853,41,0,0,1,2,1029.03
230000199201284702,34,0,0,0,3,2025.6999999999998
540000196610247178,47,0,0,1,2,1353.96
140000196108113516,36,0,0,1,3,2844.2799999999997
230000195410314228,39,0,0,0,1,628.55
500000198311113622,37,0,0,1,1,1286.31
620000199211108377,42,0,0,2,3,2978.42
620000198504028704,41,0,0,1,4,2568.58
520000199503131962,45,0,0,2,2,1705.1899999999998
230000197509174498,32,0,0,0,3,1834.78
500000195608244048,39,0,0,0,5,2469.2699999999995
430000197805164259,48,0,0,1,5,2096.33
52000019961109779X,41,0,0,3,2,1887.3200000000002
630000197604297837,41,0,0,1,2,2184.1800000000003
220000197610024855,42,0,0,0,2,1370.84
650000197704226933,34,0,0,0,2,1157.9
510000196806044422,39,0,0,0,4,1681.3899999999999
510000198404107880,41,0,0,0,0,0
410000196606230286,34,0,0,0,2,398.74
150000195208201270,42,0,0,1,2,2028.29
620000197701259718,35,0,0,0,0,0
230000196411097522,50,0,0,0,3,1861.4900000000002
530000200406163142,26,0,0,0,0,0
220000199408220309,38,0,0,0,2,1109.5900000000001
460000200401225457,40,0,0,1,3,2680.75
440000197203024461,43,0,0,0,2,1207.08
430000198611153628,43,0,0,3,2,2328.55
22000020040614992X,34,0,0,0,1,247.0
150000197811113661,37,0,0,0,1,789.24
320000196203251232,50,0,0,0,2,212.20000000000002
360000197707036810,35,0,0,0,2,234.79
150000196005152792,45,0,0,2,2,1735.04
130000198007203560,39,0,0,0,1,610.27
460000196806171144,34,0,0,0,2,976.0899999999999
230000195303217991,36,0,0,0,1,954.23
150000197903083068,34,0,0,0,2,897.06
150000195403230886,47,0,0,0,1,289.97
46000020051124742X,40,0,0,2,0,1426.6599999999999
150000196008088685,43,0,0,0,5,2521.02
630000195708034709,56,0,0,3,3,2161.2999999999997
220000198505254434,34,0,0,2,1,1576.5300000000002
